TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7VNG,fold_7vng_3_model_0,0.49132258,0.669
7VNG,fold_7vng_1_model_4,0.4866915,0.767
7VNG,fold_7vng_1_model_1,0.4718067,0.752
7VNG,fold_7vng_4_model_2,0.44494814,0.425
7VNG,fold_7vng_4_model_4,0.42792672,0.363
7VNG,fold_7vng_2_model_0,0.39126942,0.696
7VNG,fold_7vng_2_model_2,0.36583707,0.765
7VNG,fold_7vng_4_model_1,0.24378818,0.437
7VNG,fold_7vng_5_model_4,0.2291434,0.607
7VNG,fold_7vng_1_model_2,0.22623165,0.728
7VNG,fold_7vng_1_model_0,0.22003977,0.663
7VNG,fold_7vng_2_model_4,0.21975014,0.573
7VNG,fold_7vng_3_model_4,0.21959376,0.747
7VNG,fold_7vng_3_model_3,0.21811798,0.756
7VNG,fold_7vng_2_model_3,0.21408004,0.767
7VNG,fold_7vng_1_model_3,0.20500982,0.761
7VNG,fold_7vng_2_model_1,0.19960594,0.759
7VNG,fold_7vng_5_model_1,0.19286536,0.35
7VNG,fold_7vng_5_model_2,0.18137026,0.428
7VNG,fold_7vng_3_model_1,0.18047437,0.692
7VNG,fold_7vng_3_model_2,0.17415489,0.64
7VNG,fold_7vng_4_model_0,0.16429485,0.434
7VNG,fold_7vng_4_model_3,0.16339546,0.475
7VNG,fold_7vng_5_model_0,0.14549506,0.451
7VNG,fold_7vng_5_model_3,0.11951248,0.343
