TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
5KOV,model_5_multimer_20220423_018234,0.0645268,0.2
5KOV,model_4_multimer_20220423_920758,0.05754693,0.19
5KOV,model_1_multimer_20220423_920758,0.05267429,0.184
5KOV,model_1_multimer_20220423_066513,0.05214485,0.192
5KOV,ranked_1,0.04842662,0.18
5KOV,model_1_multimer_20220423_842283,0.04842662,0.18
5KOV,model_5_multimer_20220423_920758,0.04749538,0.186
5KOV,model_5_multimer_20220423_066513,0.04747494,0.187
5KOV,model_2_multimer_20220423_842283,0.04588337,0.19
5KOV,ranked_4,0.04588337,0.19
5KOV,model_4_multimer_20220423_338795,0.04416068,0.18
5KOV,ranked_3,0.04286332,0.179
5KOV,model_4_multimer_20220423_842283,0.04286332,0.179
5KOV,model_2_multimer_20220423_018234,0.04196768,0.179
5KOV,model_4_multimer_20220423_066513,0.04104644,0.175
5KOV,model_1_multimer_20220423_338795,0.0391848,0.21
5KOV,model_3_multimer_20220423_338795,0.03856665,0.186
5KOV,ranked_0,0.03846219,0.183
5KOV,model_5_multimer_20220423_842283,0.03846219,0.183
5KOV,model_5_multimer_20220423_338795,0.03840252,0.188
5KOV,model_4_multimer_20220423_018234,0.03799604,0.254
5KOV,model_3_multimer_20220423_920758,0.03793042,0.27
5KOV,model_2_multimer_20220423_338795,0.03578609,0.185
5KOV,model_1_multimer_20220423_018234,0.03332653,0.186
5KOV,model_2_multimer_20220423_066513,0.03285294,0.185
5KOV,model_3_multimer_20220423_066513,0.03235003,0.189
5KOV,model_3_multimer_20220423_842283,0.03228516,0.205
5KOV,ranked_2,0.03228516,0.205
5KOV,model_2_multimer_20220423_920758,0.03071024,0.193
5KOV,model_3_multimer_20220423_018234,0.03020049,0.216
