epoch,step,train_mse,tuning_rank_regret,tuning_rank_spearman,val_loss,val_pearson_corr,val_rank_regret,val_rank_spearman,val_spearman_corr
0,15,,0.1573939323425293,-0.06581196933984756,0.14708971977233887,0.15237058699131012,0.30641090869903564,0.05535445734858513,0.15023420751094818
0,15,0.15211942791938782,,,,,,,
1,31,,0.16929590702056885,-0.052625153213739395,0.14474762976169586,0.36798712611198425,0.3195126950740814,0.03403078392148018,0.3857903480529785
1,31,0.14571738243103027,,,,,,,
2,47,,0.13962708413600922,0.04798534885048866,0.14572674036026,0.43585917353630066,0.32721832394599915,-0.010076959617435932,0.459142804145813
2,47,0.14504165947437286,,,,,,,
3,63,,0.1598249077796936,0.14639805257320404,0.1473613828420639,0.5008098483085632,0.33917444944381714,-0.10654160380363464,0.5262719392776489
3,63,0.1400003731250763,,,,,,,
4,79,,0.13376744091510773,0.13614164292812347,0.13032026588916779,0.4515891969203949,0.2711712121963501,0.042448293417692184,0.5643813014030457
4,79,0.13563989102840424,,,,,,,
5,95,,0.11449486762285233,0.2112942636013031,0.0952283963561058,0.6163626909255981,0.09223231673240662,0.17272727191448212,0.6088252663612366
5,95,0.09606193006038666,,,,,,,
6,111,,0.1140342727303505,0.2788766920566559,0.08088001608848572,0.671493411064148,0.09276778995990753,0.22123616933822632,0.6234144568443298
6,111,0.08858899027109146,,,,,,,
7,127,,0.11152715981006622,0.3105616569519043,0.08155698329210281,0.6772903203964233,0.09319004416465759,0.22544492781162262,0.6301108002662659
7,127,0.08823934942483902,,,,,,,
8,143,,0.11049886047840118,0.35366299748420715,0.07969833165407181,0.6815242767333984,0.09319004416465759,0.21173641085624695,0.6393457055091858
8,143,0.08579400181770325,,,,,,,
9,159,,0.12248480319976807,0.3503052592277527,0.07871361821889877,0.7004649639129639,0.09295812249183655,0.20057719945907593,0.6520369052886963
9,159,0.08897598087787628,,,,,,,
10,175,,0.12345938384532928,0.2768620252609253,0.08551516383886337,0.6792101860046387,0.09295812249183655,0.18840788304805756,0.6578626036643982
10,175,0.07921261340379715,,,,,,,
11,191,,0.11767119914293289,0.2835164964199066,0.07300012558698654,0.7053826451301575,0.10331792384386063,0.19367484748363495,0.6536186933517456
11,191,0.07619365304708481,,,,,,,
12,207,,0.09773251414299011,0.3747863173484802,0.1419496387243271,0.5942272543907166,0.17578639090061188,0.1672438681125641,0.649514377117157
12,207,0.07015088945627213,,,,,,,
13,223,,0.1234879121184349,0.2698412835597992,0.08241059631109238,0.7007275819778442,0.10331792384386063,0.18576239049434662,0.6715621948242188
13,223,0.08694818615913391,,,,,,,
14,239,,0.1044948399066925,0.2893773019313812,0.06972102075815201,0.7246760129928589,0.10278385877609253,0.20007215440273285,0.679484486579895
14,239,0.06255751848220825,,,,,,,
