Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7SGM hit rate =  10/10/3

7SGM,fold_7sgm_5_model_0,0.36033228,0.545
7SGM,fold_7sgm_2_model_4,0.31240338,0.793
7SGM,fold_7sgm_1_model_1,0.28471488,0.535
7SGM,fold_7sgm_2_model_1,0.25080544,0.833
7SGM,fold_7sgm_4_model_2,0.22775623,0.576
7SGM,fold_7sgm_1_model_4,0.21353053,0.851
7SGM,fold_7sgm_4_model_0,0.1861373,0.543
7SGM,fold_7sgm_1_model_3,0.18599859,0.829
7SGM,fold_7sgm_2_model_0,0.17921385,0.566
7SGM,fold_7sgm_5_model_4,0.17515746,0.564
