MODEL,PRED_DOCKQ
fold_7r40_4_model_1,0.66765136
fold_7r40_4_model_2,0.6591866
fold_7r40_3_model_3,0.63876355
fold_7r40_3_model_4,0.63195854
fold_7r40_4_model_4,0.61741698
fold_7r40_2_model_1,0.61631286
fold_7r40_1_model_2,0.61496735
fold_7r40_5_model_0,0.60030824
fold_7r40_1_model_3,0.59764922
fold_7r40_1_model_0,0.59451813
fold_7r40_3_model_1,0.58898103
fold_7r40_2_model_4,0.57279038
fold_7r40_5_model_1,0.55977029
fold_7r40_2_model_0,0.55505717
fold_7r40_4_model_3,0.53805161
fold_7r40_3_model_2,0.53687519
fold_7r40_1_model_4,0.52796465
fold_7r40_2_model_3,0.5117451
fold_7r40_5_model_4,0.48428151
fold_7r40_1_model_1,0.35850239
fold_7r40_3_model_0,0.35345894
fold_7r40_2_model_2,0.30375201
fold_7r40_5_model_3,0.2890906
fold_7r40_5_model_2,0.28180778
fold_7r40_4_model_0,0.1231873
