Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7VNG hit rate =  10/8/0

7VNG,fold_7vng_1_model_4,0.70836598,0.767
7VNG,fold_7vng_3_model_0,0.69665223,0.669
7VNG,fold_7vng_1_model_1,0.68727297,0.752
7VNG,fold_7vng_4_model_2,0.67473644,0.425
7VNG,fold_7vng_2_model_2,0.64738095,0.765
7VNG,fold_7vng_2_model_0,0.63640606,0.696
7VNG,fold_7vng_4_model_4,0.62919766,0.363
7VNG,fold_7vng_1_model_2,0.48811901,0.728
7VNG,fold_7vng_3_model_4,0.45528659,0.747
7VNG,fold_7vng_2_model_3,0.4458746,0.767
