epoch,step,train_mse,tuning_rank_regret,tuning_rank_spearman,val_loss,val_pearson_corr,val_rank_regret,val_rank_spearman,val_spearman_corr
0,22,,0.189070925116539,-0.04544869437813759,0.14079828560352325,-0.09350159764289856,0.168013796210289,0.2777777910232544,0.09738512337207794
0,22,0.14599698781967163,,,,,,,
1,45,,0.17546184360980988,0.03738153725862503,0.14083577692508698,-0.06772081553936005,0.13978037238121033,0.3888888955116272,0.0571768693625927
1,45,0.14701275527477264,,,,,,,
2,68,,0.17544057965278625,-0.016461916267871857,0.1406683772802353,-0.03310934454202652,0.13978037238121033,0.3888888955116272,0.09914570301771164
2,68,0.14983859658241272,,,,,,,
3,91,,0.17731191217899323,-0.046934597194194794,0.14058814942836761,0.1706186681985855,0.07251995801925659,0.7222222089767456,0.16423678398132324
3,91,0.145167738199234,,,,,,,
4,114,,0.1830131858587265,-0.20076049864292145,0.14064030349254608,0.4609111249446869,0.07269555330276489,0.4444444477558136,0.4539441168308258
4,114,0.13466061651706696,,,,,,,
5,137,,0.14524684846401215,-0.07183222472667694,0.14008092880249023,0.35759595036506653,0.1409110575914383,2.4671622953265837e-17,0.4946218430995941
5,137,0.1422785073518753,,,,,,,
6,160,,0.1929454505443573,-0.26146602630615234,0.14418713748455048,0.15936239063739777,0.13978037238121033,0.3888888955116272,0.1791430115699768
6,160,0.13982273638248444,,,,,,,
7,183,,0.1912669539451599,-0.2538434565067291,0.14052897691726685,0.1819249540567398,0.13978037238121033,0.3888888955116272,0.2036234438419342
7,183,0.1526435762643814,,,,,,,
8,206,,0.15334321558475494,-0.2335556298494339,0.14058324694633484,0.313027560710907,0.13978037238121033,0.3333333432674408,0.3126503825187683
8,206,0.14526553452014923,,,,,,,
9,229,,0.1737419068813324,-0.0845910832285881,0.14774306118488312,0.09985379129648209,0.16516926884651184,0.3333333432674408,0.15167799592018127
9,229,0.15675102174282074,,,,,,,
10,252,,0.16729791462421417,0.0874926894903183,0.14251847565174103,0.02431000955402851,0.16777445375919342,-0.6111111044883728,-0.12439741939306259
10,252,0.15172870457172394,,,,,,,
11,275,,0.1701980084180832,-0.09076283872127533,0.14028820395469666,0.20433832705020905,0.13978037238121033,0.5,0.22153103351593018
11,275,0.15089356899261475,,,,,,,
12,298,,0.19500546157360077,0.11069381237030029,0.14177948236465454,-0.523106038570404,0.13039733469486237,-0.2777777910232544,-0.556678056716919
12,298,0.1407945603132248,,,,,,,
13,321,,0.15078990161418915,-0.14839127659797668,0.1408170908689499,0.2225605845451355,0.13978037238121033,0.5,0.24171899259090424
13,321,0.14578236639499664,,,,,,,
14,344,,0.1821110099554062,0.10196559876203537,0.14084875583648682,-0.41820070147514343,0.12662182748317719,-2.4671622953265837e-17,-0.5542802810668945
14,344,0.1498018354177475,,,,,,,
15,367,,0.1634453982114792,0.09497220814228058,0.14125072956085205,0.3106692135334015,0.04028969258069992,-0.0555555559694767,0.3204755187034607
15,367,0.1589963287115097,,,,,,,
16,390,,0.1974312961101532,-0.10180765390396118,0.14054271578788757,0.02320033870637417,0.13978037238121033,0.5,0.13029955327510834
16,390,0.1459886133670807,,,,,,,
17,413,,0.1420808732509613,-0.14279864728450775,0.1410767138004303,0.3994006812572479,0.1409110575914383,2.4671622953265837e-17,0.5106682777404785
17,413,0.1474008709192276,,,,,,,
18,436,,0.16535741090774536,-0.19445419311523438,0.13669760525226593,0.42475247383117676,0.14508473873138428,-0.2222222238779068,0.4845111072063446
18,436,0.1406707614660263,,,,,,,
19,459,,0.16851124167442322,-0.14172224700450897,0.12622223794460297,0.5704793930053711,0.13978037238121033,0.4444444477558136,0.5947735905647278
19,459,0.1551029533147812,,,,,,,
20,482,,0.1722084879875183,-0.0301626306027174,0.1407121866941452,0.5669012069702148,0.005241432227194309,0.7222222089767456,0.6010949015617371
20,482,0.14899513125419617,,,,,,,
21,505,,0.19018369913101196,-0.07957763224840164,0.1437503546476364,0.6192997694015503,0.07251995801925659,0.7777777910232544,0.6682148575782776
21,505,0.12846972048282623,,,,,,,
22,528,,0.152694970369339,0.001053001033142209,0.1376441866159439,0.5252392292022705,0.07269555330276489,0.5555555820465088,0.6381005644798279
22,528,0.13041067123413086,,,,,,,
23,551,,0.15141136944293976,0.0008190008229576051,0.10368050634860992,0.5735958814620972,0.07251995801925659,0.7777777910232544,0.6751062870025635
23,551,0.13509626686573029,,,,,,,
24,574,,0.1504492312669754,0.029191529378294945,0.10116530954837799,0.5673888325691223,0.06915991008281708,0.7777777910232544,0.6904316544532776
24,574,0.12801896035671234,,,,,,,
25,597,,0.1528742015361786,0.028752779588103294,0.12936028838157654,0.6392791867256165,0.06915991008281708,0.8333333134651184,0.6965685486793518
25,597,0.10060244798660278,,,,,,,
26,620,,0.13457860052585602,0.09902305155992508,0.08437895774841309,0.6475217342376709,0.000175596316694282,0.7222222089767456,0.7085739970207214
26,620,0.10870427638292313,,,,,,,
27,643,,0.13250550627708435,0.11133146286010742,0.10513193160295486,0.5289393663406372,0.0035356476437300444,0.6666666865348816,0.7070649266242981
27,643,0.10131929814815521,,,,,,,
28,666,,0.132371187210083,0.09657774865627289,0.07334711402654648,0.7285977602005005,0.0,0.9444444179534912,0.7276050448417664
28,666,0.10192868858575821,,,,,,,
29,689,,0.13271406292915344,0.14127764105796814,0.07705732434988022,0.7330498099327087,0.0,0.8888888955116272,0.7382020354270935
29,689,0.10993337631225586,,,,,,,
30,712,,0.15076588094234467,0.121106818318367,0.08589276671409607,0.6921171545982361,0.0,0.9444444179534912,0.7328029274940491
30,712,0.10103973001241684,,,,,,,
31,735,,0.13392497599124908,0.08970984071493149,0.08586010336875916,0.7584183812141418,0.0,0.9444444179534912,0.756830632686615
31,735,0.08741515874862671,,,,,,,
32,758,,0.12495344877243042,0.20233415067195892,0.07234720885753632,0.7296357750892639,0.0,0.9444444179534912,0.7540975213050842
32,758,0.08496276289224625,,,,,,,
33,781,,0.12293045967817307,0.11531531810760498,0.05766373127698898,0.7731401324272156,0.0,1.0,0.7585409283638
33,781,0.06629003584384918,,,,,,,
34,804,,0.1176457554101944,0.13920673727989197,0.06299474090337753,0.7559493780136108,0.0,1.0,0.7501068711280823
34,804,0.07081817090511322,,,,,,,
35,827,,0.13014602661132812,0.13222768902778625,0.07658178359270096,0.7576256394386292,0.0,1.0,0.7715859413146973
35,827,0.07215319573879242,,,,,,,
36,850,,0.13059186935424805,0.06404586136341095,0.05960041284561157,0.7719845771789551,0.0,0.9444444179534912,0.7621123790740967
36,850,0.0889650285243988,,,,,,,
37,873,,0.13938462734222412,0.05831285938620567,0.06836431473493576,0.7622829675674438,0.0,0.8888888955116272,0.7753083109855652
37,873,0.08047765493392944,,,,,,,
38,896,,0.1306159645318985,0.05695565789937973,0.06328094005584717,0.7591125965118408,0.0,1.0,0.7721728086471558
38,896,0.06487607955932617,,,,,,,
39,919,,0.12209578603506088,0.08357903361320496,0.06844516098499298,0.7722397446632385,0.0,1.0,0.7930147051811218
39,919,0.0716899037361145,,,,,,,
40,942,,0.12217670679092407,0.08658009022474289,0.057621318846940994,0.7734696865081787,0.0,1.0,0.7733968496322632
40,942,0.07631738483905792,,,,,,,
41,965,,0.12354663014411926,0.14940330386161804,0.0690646842122078,0.7702266573905945,0.0,1.0,0.7793660163879395
41,965,0.08075591921806335,,,,,,,
42,988,,0.127221941947937,0.1302620768547058,0.06679101288318634,0.7460929155349731,0.0,1.0,0.7643759846687317
42,988,0.07814337313175201,,,,,,,
43,1011,,0.12176930159330368,0.1112261638045311,0.05500345677137375,0.7861413359642029,0.0,1.0,0.7741848826408386
43,1011,0.05977604165673256,,,,,,,
44,1034,,0.12258962541818619,0.09636714309453964,0.06194325536489487,0.7689756155014038,0.0,1.0,0.7648957371711731
44,1034,0.08159767836332321,,,,,,,
45,1057,,0.13267628848552704,0.037036385387182236,0.0694449245929718,0.74807208776474,0.0,1.0,0.7569815516471863
45,1057,0.05629083141684532,,,,,,,
46,1080,,0.12762324512004852,0.08511758595705032,0.06270146369934082,0.7559530735015869,0.0,1.0,0.7584403157234192
46,1080,0.07374723255634308,,,,,,,
47,1103,,0.12291115522384644,0.09446004778146744,0.06388179957866669,0.759476363658905,0.0,0.9444444179534912,0.7641915082931519
47,1103,0.07419414073228836,,,,,,,
48,1126,,0.09906656295061111,0.1604130119085312,0.055518489331007004,0.7804386019706726,0.0,0.9444444179534912,0.7732794284820557
48,1126,0.06794442981481552,,,,,,,
49,1149,,0.11306875944137573,0.1384345442056656,0.08727782219648361,0.7328492999076843,0.0,0.9444444179534912,0.7915559411048889
49,1149,0.07216483354568481,,,,,,,
50,1172,,0.11014995723962784,0.13920089602470398,0.07536517828702927,0.7623084187507629,0.0,0.9444444179534912,0.7967538237571716
50,1172,0.07207508385181427,,,,,,,
51,1195,,0.12799867987632751,0.12458757311105728,0.054898109287023544,0.7974286079406738,0.0,1.0,0.7903989553451538
51,1195,0.05119045078754425,,,,,,,
52,1218,,0.12892068922519684,0.1244647279381752,0.08734328299760818,0.7352999448776245,0.0,0.9444444179534912,0.7825853824615479
52,1218,0.057063546031713486,,,,,,,
53,1241,,0.11761201173067093,0.10709605365991592,0.058733824640512466,0.7860147953033447,0.02874894253909588,0.8333333134651184,0.7838261723518372
53,1241,0.08005745708942413,,,,,,,
54,1264,,0.1180400624871254,0.0889025405049324,0.05122920870780945,0.7978367805480957,0.0,0.9444444179534912,0.7897785902023315
54,1264,0.06245486065745354,,,,,,,
55,1287,,0.11261909455060959,0.15508951246738434,0.0601375550031662,0.785502552986145,0.0009550903341732919,0.7777777910232544,0.8008785843849182
55,1287,0.06980177015066147,,,,,,,
