TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
5KOV,model_1_multimer_20220423_018234,0.03373029,0.186
5KOV,model_2_multimer_20220423_842283,0.0318073,0.19
5KOV,ranked_4,0.0318073,0.19
5KOV,model_5_multimer_20220423_066513,0.03071267,0.187
5KOV,model_1_multimer_20220423_066513,0.0306852,0.192
5KOV,ranked_2,0.02864164,0.205
5KOV,model_3_multimer_20220423_842283,0.02864164,0.205
5KOV,model_1_multimer_20220423_920758,0.02673637,0.184
5KOV,model_2_multimer_20220423_338795,0.02604682,0.185
5KOV,ranked_0,0.02537431,0.183
5KOV,model_5_multimer_20220423_842283,0.02537431,0.183
5KOV,model_3_multimer_20220423_018234,0.02470966,0.216
5KOV,model_1_multimer_20220423_338795,0.02462376,0.21
5KOV,model_1_multimer_20220423_842283,0.02383471,0.18
5KOV,ranked_1,0.02383471,0.18
5KOV,model_4_multimer_20220423_018234,0.02352548,0.254
5KOV,model_5_multimer_20220423_338795,0.02332479,0.188
5KOV,model_5_multimer_20220423_920758,0.02250965,0.186
5KOV,model_2_multimer_20220423_920758,0.02246215,0.193
5KOV,model_4_multimer_20220423_066513,0.0222916,0.175
5KOV,model_4_multimer_20220423_338795,0.0218383,0.18
5KOV,model_2_multimer_20220423_066513,0.0203924,0.185
5KOV,model_4_multimer_20220423_920758,0.02018206,0.19
5KOV,model_5_multimer_20220423_018234,0.01965665,0.2
5KOV,model_3_multimer_20220423_066513,0.01897245,0.189
5KOV,model_3_multimer_20220423_338795,0.01853601,0.186
5KOV,model_4_multimer_20220423_842283,0.0182744,0.179
5KOV,ranked_3,0.0182744,0.179
5KOV,model_2_multimer_20220423_018234,0.01559773,0.179
5KOV,model_3_multimer_20220423_920758,0.01525015,0.27
