TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7WO5,fold_7wo5_3_model_3,0.44273472,0.572
7WO5,fold_7wo5_4_model_2,0.44273326,0.412
7WO5,fold_7wo5_4_model_3,0.44267491,0.355
7WO5,fold_7wo5_3_model_2,0.44265854,0.382
7WO5,fold_7wo5_1_model_3,0.44262332,0.556
7WO5,fold_7wo5_1_model_0,0.44255763,0.569
7WO5,fold_7wo5_2_model_4,0.44255412,0.502
7WO5,fold_7wo5_5_model_0,0.44253179,0.438
7WO5,fold_7wo5_5_model_1,0.44252929,0.375
7WO5,fold_7wo5_5_model_3,0.4425191,0.502
7WO5,fold_7wo5_1_model_4,0.44251528,0.422
7WO5,fold_7wo5_2_model_3,0.44250864,0.454
7WO5,fold_7wo5_5_model_2,0.4424938,0.366
7WO5,fold_7wo5_1_model_1,0.44246429,0.596
7WO5,fold_7wo5_3_model_0,0.44244415,0.349
7WO5,fold_7wo5_1_model_2,0.44243246,0.42
7WO5,fold_7wo5_4_model_4,0.44241133,0.385
7WO5,fold_7wo5_3_model_4,0.44240689,0.484
7WO5,fold_7wo5_2_model_0,0.44239452,0.445
7WO5,fold_7wo5_5_model_4,0.44236276,0.335
7WO5,fold_7wo5_4_model_0,0.44234362,0.577
7WO5,fold_7wo5_2_model_2,0.4423134,0.437
7WO5,fold_7wo5_4_model_1,0.4422937,0.582
7WO5,fold_7wo5_2_model_1,0.44227687,0.358
7WO5,fold_7wo5_3_model_1,0.44220176,0.501
