MODEL,PRED_DOCKQ
fold_7wo5_3_model_3,0.44273472
fold_7wo5_4_model_2,0.44273326
fold_7wo5_4_model_3,0.44267491
fold_7wo5_3_model_2,0.44265854
fold_7wo5_1_model_3,0.44262332
fold_7wo5_1_model_0,0.44255763
fold_7wo5_2_model_4,0.44255412
fold_7wo5_5_model_0,0.44253179
fold_7wo5_5_model_1,0.44252929
fold_7wo5_5_model_3,0.4425191
fold_7wo5_1_model_4,0.44251528
fold_7wo5_2_model_3,0.44250864
fold_7wo5_5_model_2,0.4424938
fold_7wo5_1_model_1,0.44246429
fold_7wo5_3_model_0,0.44244415
fold_7wo5_1_model_2,0.44243246
fold_7wo5_4_model_4,0.44241133
fold_7wo5_3_model_4,0.44240689
fold_7wo5_2_model_0,0.44239452
fold_7wo5_5_model_4,0.44236276
fold_7wo5_4_model_0,0.44234362
fold_7wo5_2_model_2,0.4423134
fold_7wo5_4_model_1,0.4422937
fold_7wo5_2_model_1,0.44227687
fold_7wo5_3_model_1,0.44220176
