TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
5KOV,model_5_multimer_20220423_018234,0.04535691,0.2
5KOV,model_1_multimer_20220423_920758,0.03964547,0.184
5KOV,model_4_multimer_20220423_920758,0.03561513,0.19
5KOV,model_1_multimer_20220423_066513,0.03399765,0.192
5KOV,model_1_multimer_20220423_842283,0.03301311,0.18
5KOV,ranked_1,0.03301311,0.18
5KOV,model_4_multimer_20220423_338795,0.03031382,0.18
5KOV,model_2_multimer_20220423_842283,0.0299724,0.19
5KOV,ranked_4,0.0299724,0.19
5KOV,model_5_multimer_20220423_920758,0.02892086,0.186
5KOV,model_2_multimer_20220423_018234,0.02851601,0.179
5KOV,model_5_multimer_20220423_066513,0.02838353,0.187
5KOV,model_5_multimer_20220423_338795,0.02682288,0.188
5KOV,ranked_0,0.02665076,0.183
5KOV,model_5_multimer_20220423_842283,0.02665076,0.183
5KOV,model_1_multimer_20220423_338795,0.02588378,0.21
5KOV,model_4_multimer_20220423_066513,0.02517262,0.175
5KOV,model_3_multimer_20220423_920758,0.02506074,0.27
5KOV,model_4_multimer_20220423_018234,0.0244202,0.254
5KOV,model_4_multimer_20220423_842283,0.0242349,0.179
5KOV,ranked_3,0.0242349,0.179
5KOV,model_2_multimer_20220423_338795,0.02407371,0.185
5KOV,model_3_multimer_20220423_338795,0.02314322,0.186
5KOV,model_3_multimer_20220423_842283,0.02156359,0.205
5KOV,ranked_2,0.02156359,0.205
5KOV,model_1_multimer_20220423_018234,0.02119764,0.186
5KOV,model_3_multimer_20220423_066513,0.02078318,0.189
5KOV,model_2_multimer_20220423_066513,0.02033432,0.185
5KOV,model_3_multimer_20220423_018234,0.02032255,0.216
5KOV,model_2_multimer_20220423_920758,0.02004267,0.193
