MODEL,PRED_DOCKQ
model_5_multimer_20220423_018234_tidy,0.04535691
model_1_multimer_20220423_920758_tidy,0.03964547
model_4_multimer_20220423_920758_tidy,0.03561513
model_1_multimer_20220423_066513_tidy,0.03399765
model_1_multimer_20220423_842283_tidy,0.03301311
ranked_1_tidy,0.03301311
model_4_multimer_20220423_338795_tidy,0.03031382
model_2_multimer_20220423_842283_tidy,0.0299724
ranked_4_tidy,0.0299724
model_5_multimer_20220423_920758_tidy,0.02892086
model_2_multimer_20220423_018234_tidy,0.02851601
model_5_multimer_20220423_066513_tidy,0.02838353
model_5_multimer_20220423_338795_tidy,0.02682288
ranked_0_tidy,0.02665076
model_5_multimer_20220423_842283_tidy,0.02665076
model_1_multimer_20220423_338795_tidy,0.02588378
model_4_multimer_20220423_066513_tidy,0.02517262
model_3_multimer_20220423_920758_tidy,0.02506074
model_4_multimer_20220423_018234_tidy,0.0244202
model_4_multimer_20220423_842283_tidy,0.0242349
ranked_3_tidy,0.0242349
model_2_multimer_20220423_338795_tidy,0.02407371
model_3_multimer_20220423_338795_tidy,0.02314322
model_3_multimer_20220423_842283_tidy,0.02156359
ranked_2_tidy,0.02156359
model_1_multimer_20220423_018234_tidy,0.02119764
model_3_multimer_20220423_066513_tidy,0.02078318
model_2_multimer_20220423_066513_tidy,0.02033432
model_3_multimer_20220423_018234_tidy,0.02032255
model_2_multimer_20220423_920758_tidy,0.02004267
