MODEL,PRED_DOCKQ
fold_7yqz_5_model_3,0.33392796
fold_7yqz_5_model_2,0.33379471
fold_7yqz_3_model_4,0.33377931
fold_7yqz_1_model_1,0.33338445
fold_7yqz_2_model_2,0.33334863
fold_7yqz_3_model_0,0.332917
fold_7yqz_2_model_3,0.33290583
fold_7yqz_5_model_4,0.33289674
fold_7yqz_4_model_3,0.33283302
fold_7yqz_3_model_3,0.33280167
fold_7yqz_1_model_0,0.33277786
fold_7yqz_3_model_2,0.3326928
fold_7yqz_5_model_0,0.33264259
fold_7yqz_3_model_1,0.33257878
fold_7yqz_1_model_4,0.33255756
fold_7yqz_2_model_4,0.33254567
fold_7yqz_4_model_0,0.33239555
fold_7yqz_4_model_2,0.33239388
fold_7yqz_2_model_0,0.33236757
fold_7yqz_4_model_1,0.33234668
fold_7yqz_5_model_1,0.33221012
fold_7yqz_1_model_3,0.33220133
fold_7yqz_1_model_2,0.33214474
fold_7yqz_2_model_1,0.33188349
fold_7yqz_4_model_4,0.33175468
