TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7YQZ,fold_7yqz_5_model_3,0.33392796,0.472
7YQZ,fold_7yqz_5_model_2,0.33379471,0.446
7YQZ,fold_7yqz_3_model_4,0.33377931,0.4
7YQZ,fold_7yqz_1_model_1,0.33338445,0.463
7YQZ,fold_7yqz_2_model_2,0.33334863,0.413
7YQZ,fold_7yqz_3_model_0,0.332917,0.431
7YQZ,fold_7yqz_2_model_3,0.33290583,0.449
7YQZ,fold_7yqz_5_model_4,0.33289674,0.447
7YQZ,fold_7yqz_4_model_3,0.33283302,0.453
7YQZ,fold_7yqz_3_model_3,0.33280167,0.464
7YQZ,fold_7yqz_1_model_0,0.33277786,0.42
7YQZ,fold_7yqz_3_model_2,0.3326928,0.426
7YQZ,fold_7yqz_5_model_0,0.33264259,0.411
7YQZ,fold_7yqz_3_model_1,0.33257878,0.451
7YQZ,fold_7yqz_1_model_4,0.33255756,0.393
7YQZ,fold_7yqz_2_model_4,0.33254567,0.458
7YQZ,fold_7yqz_4_model_0,0.33239555,0.437
7YQZ,fold_7yqz_4_model_2,0.33239388,0.46
7YQZ,fold_7yqz_2_model_0,0.33236757,0.452
7YQZ,fold_7yqz_4_model_1,0.33234668,0.426
7YQZ,fold_7yqz_5_model_1,0.33221012,0.466
7YQZ,fold_7yqz_1_model_3,0.33220133,0.413
7YQZ,fold_7yqz_1_model_2,0.33214474,0.449
7YQZ,fold_7yqz_2_model_1,0.33188349,0.458
7YQZ,fold_7yqz_4_model_4,0.33175468,0.457
