MODEL,PRED_DOCKQ
uniprot_distance_uniref_sto_3,0.40002251
string_interact_uniref_sto_1,0.39974806
structure_temp_dimer_0,0.39967221
custom_template_file_0,0.39940214
species_interact_uniref_sto_2,0.39911824
ori_template_pipeline_4,0.39875093
no_templates_1,0.39870811
default_2,0.39870089
species_interact_uniref_sto_3,0.39869726
sequence_based_template_0,0.39866421
structure_temp_dimer_2,0.39852345
structure_temp_dimer_3,0.39841664
custom_template_file_2,0.39838505
species_interact_uniprot_sto_2,0.39825645
string_interact_uniprot_sto_3,0.39823997
uniprot_distance_uniprot_sto_1,0.39821449
uniprot_distance_uniprot_sto_3,0.39805335
uniprot_distance_uniref_sto_4,0.39804971
default_4,0.39789513
pdb_interact_uniref_sto_4,0.39787942
ori_template_pipeline_2,0.39777479
ori_temp_pipeline_with_alphafold_models_3,0.39776433
ori_template_pipeline_0,0.39764577
species_interact_uniprot_sto_0,0.39762118
string_interact_uniref_sto_0,0.39761961
custom_template_with_alphafold_models_3,0.39760816
string_interact_uniprot_sto_0,0.3975974
default_0,0.39758524
no_templates_3,0.39758131
species_interact_uniref_sto_0,0.3975167
string_interact_uniref_a3m_2,0.39751145
species_interact_uniprot_sto_1,0.39750203
string_interact_uniprot_sto_4,0.39749497
sequence_based_template_with_alphafold_3,0.39745164
string_interact_uniref_sto_4,0.39742181
custom_template_file_3,0.39742154
custom_template_file_1,0.39741918
pdb_interact_uniprot_sto_1,0.39740819
structure_temp_dimer_1,0.39727387
uniprot_distance_uniref_sto_2,0.3972387
uniclust_oxmatch_a3m_2,0.39720482
string_interact_uniprot_sto_1,0.39718723
structure_temp_dimer_a_3,0.39715093
species_interact_uniref_a3m_0,0.39714658
default_1,0.39709085
string_interact_uniref_a3m_1,0.39708364
ori_template_pipeline_1,0.39708316
uniprot_distance_uniref_sto_0,0.39702904
string_interact_uniref_a3m_4,0.39700374
species_interact_uniref_sto_4,0.39698607
ori_template_pipeline_3,0.39696234
pdb_interact_uniref_a3m_0,0.39686519
pdb_interact_uniref_sto_2,0.39679953
uniprot_distance_uniprot_sto_4,0.39674789
species_interact_uniprot_sto_4,0.39663002
pdb_interact_uniref_a3m_1,0.39660078
sequence_based_template_3,0.39659747
pdb_interact_uniprot_sto_2,0.39659578
default_3,0.39658833
string_interact_uniref_a3m_0,0.39655939
uniprot_distance_uniref_a3m_0,0.39653268
species_interact_uniprot_sto_3,0.39653245
uniclust_oxmatch_a3m_0,0.39652723
pdb_interact_uniref_sto_0,0.39649299
no_templates_0,0.39639142
uniprot_distance_uniprot_sto_2,0.39638212
uniprot_distance_uniref_a3m_2,0.39632475
pdb_interact_uniref_a3m_2,0.3963207
string_interact_uniref_sto_3,0.3963159
uniclust_oxmatch_a3m_1,0.39625585
custom_template_with_alphafold_models_2,0.39619327
structure_temp_dimer_a_2,0.39614484
uniprot_distance_uniprot_sto_0,0.39614236
sequence_based_template_with_alphafold_2,0.39608687
ori_temp_pipeline_with_alphafold_models_2,0.39607346
uniprot_distance_uniref_sto_1,0.39607257
sequence_based_template_2,0.39603674
species_interact_uniref_a3m_2,0.3960363
species_interact_uniref_sto_1,0.39602733
uniclust_oxmatch_a3m_3,0.39601102
species_interact_uniref_a3m_3,0.39599946
pdb_interact_uniprot_sto_0,0.39597294
pdb_interact_uniprot_sto_4,0.39596355
ori_temp_pipeline_with_alphafold_models_1,0.39594302
sequence_based_template_with_alphafold_1,0.39593482
pdb_interact_uniprot_sto_3,0.39591816
structure_temp_dimer_a_1,0.39591449
uniprot_distance_uniref_a3m_3,0.3958908
string_interact_uniprot_sto_2,0.39588886
pdb_interact_uniref_sto_1,0.39586416
species_interact_uniref_a3m_4,0.39582849
custom_template_with_alphafold_models_1,0.39580065
string_interact_uniref_sto_2,0.39576101
custom_template_file_4,0.3957299
sequence_based_template_1,0.39572757
pdb_interact_uniref_a3m_3,0.39572433
uniprot_distance_uniref_a3m_4,0.39567092
sequence_based_template_with_alphafold_0,0.39559534
structure_temp_dimer_a_0,0.3955743
ori_temp_pipeline_with_alphafold_models_0,0.39554897
structure_temp_dimer_4,0.39554086
species_interact_uniref_a3m_1,0.39551288
custom_template_with_alphafold_models_0,0.39549509
pdb_interact_uniref_a3m_4,0.39540258
uniprot_distance_uniref_a3m_1,0.39535323
pdb_interact_uniref_sto_3,0.39523205
string_interact_uniref_a3m_3,0.39517027
sequence_based_template_with_alphafold_4,0.39495689
uniclust_oxmatch_a3m_4,0.39491913
custom_template_with_alphafold_models_4,0.39491391
sequence_based_template_4,0.39488387
no_templates_2,0.39433765
structure_temp_dimer_a_4,0.39432892
ori_temp_pipeline_with_alphafold_models_4,0.39429793
no_templates_4,0.39429423
