MODEL,PRED_DOCKQ
model_1_multimer_20220423_199542_tidy,0.27343354
model_2_multimer_20220423_193447_tidy,0.24054244
model_2_multimer_20220423_199542_tidy,0.23537202
model_1_multimer_20220423_681710_tidy,0.22067006
model_1_multimer_20220423_635985_tidy,0.17533121
ranked_1_tidy,0.17533121
model_4_multimer_20220423_193447_tidy,0.17438602
model_3_multimer_20220423_635985_tidy,0.16507527
ranked_0_tidy,0.16507527
model_2_multimer_20220423_681710_tidy,0.16398232
model_5_multimer_20220423_199542_tidy,0.16110517
model_3_multimer_20220423_649030_tidy,0.14584886
model_3_multimer_20220423_199542_tidy,0.14421269
model_2_multimer_20220423_649030_tidy,0.14372282
model_5_multimer_20220423_649030_tidy,0.14254461
model_5_multimer_20220423_193447_tidy,0.14120109
model_4_multimer_20220423_649030_tidy,0.14020208
model_4_multimer_20220423_199542_tidy,0.13597921
model_3_multimer_20220423_681710_tidy,0.11941203
ranked_2_tidy,0.10111029
model_4_multimer_20220423_635985_tidy,0.10111029
model_1_multimer_20220423_193447_tidy,0.09970207
model_1_multimer_20220423_649030_tidy,0.09058364
model_2_multimer_20220423_635985_tidy,0.06995383
ranked_4_tidy,0.06995383
model_5_multimer_20220423_681710_tidy,0.06631313
model_3_multimer_20220423_193447_tidy,0.06544313
model_5_multimer_20220423_635985_tidy,0.06396899
ranked_3_tidy,0.06396899
model_4_multimer_20220423_681710_tidy,0.06246096
