MODEL,PRED_DOCKQ
fold_7vyr_3_model_1,0.44611436
fold_7vyr_5_model_1,0.44569233
fold_7vyr_4_model_4,0.44567391
fold_7vyr_1_model_0,0.44559303
fold_7vyr_4_model_1,0.44555199
fold_7vyr_3_model_4,0.4454574
fold_7vyr_4_model_2,0.44544464
fold_7vyr_1_model_1,0.44539189
fold_7vyr_4_model_0,0.44537595
fold_7vyr_1_model_3,0.4453733
fold_7vyr_2_model_4,0.44537112
fold_7vyr_5_model_2,0.44534555
fold_7vyr_2_model_3,0.44533575
fold_7vyr_5_model_0,0.44521871
fold_7vyr_5_model_4,0.44518581
fold_7vyr_1_model_2,0.44516417
fold_7vyr_5_model_3,0.4451623
fold_7vyr_3_model_2,0.44513285
fold_7vyr_4_model_3,0.44500181
fold_7vyr_3_model_0,0.44497517
fold_7vyr_2_model_0,0.44490871
fold_7vyr_2_model_1,0.44479153
fold_7vyr_2_model_2,0.44440094
fold_7vyr_1_model_4,0.44432881
fold_7vyr_3_model_3,0.44415909
