MODEL,PRED_DOCKQ
fold_7sjn_3_model_3,0.76005858
fold_7sjn_5_model_2,0.75516313
fold_7sjn_2_model_2,0.74997437
fold_7sjn_2_model_0,0.72624069
fold_7sjn_4_model_1,0.72350687
fold_7sjn_3_model_4,0.7231465
fold_7sjn_2_model_3,0.72164428
fold_7sjn_1_model_3,0.70974076
fold_7sjn_5_model_1,0.70970017
fold_7sjn_1_model_2,0.70681119
fold_7sjn_3_model_0,0.70617729
fold_7sjn_3_model_2,0.70426202
fold_7sjn_1_model_1,0.69635308
fold_7sjn_4_model_3,0.6952579
fold_7sjn_1_model_4,0.68854219
fold_7sjn_4_model_0,0.66950709
fold_7sjn_3_model_1,0.66852009
fold_7sjn_4_model_2,0.65648878
fold_7sjn_5_model_4,0.64468741
fold_7sjn_1_model_0,0.62487352
fold_7sjn_5_model_3,0.59890634
fold_7sjn_2_model_1,0.58300966
fold_7sjn_4_model_4,0.5183183
fold_7sjn_2_model_4,0.49606255
fold_7sjn_5_model_0,0.37843588
