MODEL,PRED_DOCKQ
fold_7o9w_1_model_3,0.40700233
fold_7o9w_2_model_4,0.40694883
fold_7o9w_4_model_0,0.40684775
fold_7o9w_2_model_3,0.40679613
fold_7o9w_3_model_3,0.40679178
fold_7o9w_2_model_1,0.40672079
fold_7o9w_5_model_4,0.40665776
fold_7o9w_1_model_4,0.40663743
fold_7o9w_5_model_2,0.4066329
fold_7o9w_1_model_0,0.40658903
fold_7o9w_5_model_0,0.40658295
fold_7o9w_3_model_4,0.40657181
fold_7o9w_3_model_2,0.40653238
fold_7o9w_1_model_1,0.40652731
fold_7o9w_4_model_3,0.40650851
fold_7o9w_3_model_1,0.40650484
fold_7o9w_4_model_1,0.406497
fold_7o9w_5_model_1,0.40649572
fold_7o9w_2_model_2,0.40646046
fold_7o9w_1_model_2,0.40644923
fold_7o9w_4_model_2,0.40644872
fold_7o9w_3_model_0,0.40644458
fold_7o9w_2_model_0,0.40643886
fold_7o9w_5_model_3,0.40635467
fold_7o9w_4_model_4,0.40627766
