Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7O28 hit rate =  10/10/0

7O28,sequence_based_template_3,0.31271052,0.618
7O28,uniprot_distance_uniref_sto_4,0.31205347,0.744
7O28,string_interact_uniref_a3m_3,0.31193841,0.765
7O28,sequence_based_template_0,0.31183848,0.735
7O28,uniclust_oxmatch_a3m_0,0.31178525,0.74
7O28,pdb_interact_uniref_a3m_0,0.31168407,0.745
7O28,uniprot_distance_uniprot_sto_0,0.31168017,0.712
7O28,uniprot_distance_uniref_a3m_3,0.31166413,0.766
7O28,uniprot_distance_uniref_sto_3,0.311555,0.75
7O28,sequence_based_template_2,0.31155348,0.726
