epoch,step,train_mse,val_loss,val_pearson_corr,val_spearman_corr
0,22,,0.15048612654209137,0.3354054093360901,0.3305695652961731
0,22,0.1481778621673584,,,
1,45,,0.15550710260868073,0.4716125726699829,0.508083164691925
1,45,0.14735344052314758,,,
2,68,,0.15496231615543365,0.03358050808310509,0.02085297740995884
2,68,0.14075879752635956,,,
3,91,,0.1475430130958557,0.45364949107170105,0.4352475702762604
3,91,0.14603191614151,,,
4,114,,0.11973558366298676,0.6070619821548462,0.5949134826660156
4,114,0.13982008397579193,,,
5,137,,0.11033618450164795,0.5761758089065552,0.5732706189155579
5,137,0.1275557577610016,,,
6,160,,0.09919939935207367,0.5991331934928894,0.5853881239891052
6,160,0.11289940029382706,,,
7,183,,0.10028283298015594,0.6004423499107361,0.5930619239807129
7,183,0.10251736640930176,,,
8,206,,0.12309804558753967,0.5916013121604919,0.5865418910980225
8,206,0.12131400406360626,,,
9,229,,0.13988183438777924,0.5925398468971252,0.6039785742759705
9,229,0.10691330581903458,,,
10,252,,0.10419635474681854,0.6096713542938232,0.6284961700439453
10,252,0.07880682498216629,,,
11,275,,0.08591645956039429,0.6559024453163147,0.6368784308433533
11,275,0.08770577609539032,,,
12,298,,0.10388084501028061,0.6418501138687134,0.6453998684883118
12,298,0.0806334987282753,,,
13,321,,0.10296425223350525,0.6551017165184021,0.6484565138816833
13,321,0.076264888048172,,,
14,344,,0.09524064511060715,0.6426700353622437,0.6368784308433533
14,344,0.07023073732852936,,,
15,367,,0.10515407472848892,0.6686421632766724,0.6387621164321899
15,367,0.11470746994018555,,,
16,390,,0.09751835465431213,0.6212108135223389,0.6552077531814575
16,390,0.09136077016592026,,,
17,413,,0.09103244543075562,0.7098281383514404,0.680911123752594
17,413,0.07029131054878235,,,
18,436,,0.12721794843673706,0.6245224475860596,0.6615287065505981
18,436,0.08959803730249405,,,
19,459,,0.08501814305782318,0.6923800706863403,0.6682007312774658
19,459,0.07160838693380356,,,
20,482,,0.08095449954271317,0.6996996402740479,0.6699538230895996
20,482,0.07666702568531036,,,
21,505,,0.08026149868965149,0.700823962688446,0.6844751238822937
21,505,0.06661184132099152,,,
22,528,,0.0755918100476265,0.7126702070236206,0.6826856136322021
22,528,0.07368327677249908,,,
23,551,,0.07138475775718689,0.7242934107780457,0.6877672076225281
23,551,0.06025892496109009,,,
24,574,,0.07344818860292435,0.7207851409912109,0.6890494227409363
24,574,0.055663563311100006,,,
25,597,,0.07240794599056244,0.7218718528747559,0.6887775659561157
25,597,0.06952168047428131,,,
26,620,,0.07690706104040146,0.7165518403053284,0.6891992688179016
26,620,0.06394997984170914,,,
27,643,,0.07066591084003448,0.7322568893432617,0.6953960657119751
27,643,0.06319560110569,,,
28,666,,0.07159262895584106,0.7331850528717041,0.701419472694397
28,666,0.06073707342147827,,,
29,689,,0.07733377069234848,0.7198728322982788,0.701092004776001
29,689,0.05975600332021713,,,
30,712,,0.07444921135902405,0.725659191608429,0.7013274431228638
30,712,0.06723543256521225,,,
31,735,,0.07039590924978256,0.7361952066421509,0.7041037082672119
31,735,0.061078425496816635,,,
32,758,,0.07868393510580063,0.7236859798431396,0.700023889541626
32,758,0.06255192309617996,,,
33,781,,0.07387348264455795,0.7338383793830872,0.7050840854644775
33,781,0.061395008116960526,,,
34,804,,0.06662964820861816,0.7458105087280273,0.7149561643600464
34,804,0.062455520033836365,,,
35,827,,0.0676388218998909,0.7433880567550659,0.7150139212608337
35,827,0.07788112759590149,,,
36,850,,0.06985295563936234,0.7412187457084656,0.7146650552749634
36,850,0.07025109976530075,,,
37,873,,0.07367661595344543,0.7259113788604736,0.7008993625640869
37,873,0.06739216297864914,,,
38,896,,0.07084165513515472,0.7434595823287964,0.7155747413635254
38,896,0.07548034936189651,,,
39,919,,0.06749429553747177,0.7467384338378906,0.7152172923088074
39,919,0.06157252937555313,,,
40,942,,0.07075832039117813,0.748853325843811,0.7271913886070251
40,942,0.04996516928076744,,,
41,965,,0.06657203286886215,0.7549732327461243,0.7269516587257385
41,965,0.05845199152827263,,,
42,988,,0.06786643713712692,0.7571783065795898,0.7336386442184448
42,988,0.06334563344717026,,,
43,1011,,0.06255379319190979,0.7683652639389038,0.7340410351753235
43,1011,0.065069779753685,,,
44,1034,,0.06534945219755173,0.7532820105552673,0.7164630889892578
44,1034,0.05476003885269165,,,
45,1057,,0.06233123317360878,0.7686230540275574,0.7349978685379028
45,1057,0.04721330851316452,,,
46,1080,,0.06632747501134872,0.7626593708992004,0.7297964096069336
46,1080,0.055710118263959885,,,
47,1103,,0.05968046560883522,0.777911901473999,0.7397284507751465
47,1103,0.0633876845240593,,,
48,1126,,0.05987626686692238,0.7757325768470764,0.738161563873291
48,1126,0.05844418704509735,,,
49,1149,,0.05993412807583809,0.7758105993270874,0.7367787957191467
49,1149,0.05482111871242523,,,
50,1172,,0.06032563000917435,0.7732781171798706,0.7361152172088623
50,1172,0.05514537915587425,,,
51,1195,,0.057964541018009186,0.786733865737915,0.7603588104248047
51,1195,0.05986183136701584,,,
52,1218,,0.06696992367506027,0.7512297630310059,0.7214868664741516
52,1218,0.057954661548137665,,,
53,1241,,0.05754135176539421,0.7863522171974182,0.7485131621360779
53,1241,0.05781669169664383,,,
54,1264,,0.05713404715061188,0.7887188196182251,0.7604037523269653
54,1264,0.05034852772951126,,,
55,1287,,0.06270338594913483,0.7782221436500549,0.759797990322113
55,1287,0.07085898518562317,,,
56,1310,,0.060686226934194565,0.7722043395042419,0.7318063378334045
56,1310,0.05659870058298111,,,
57,1333,,0.06356870383024216,0.7706440687179565,0.7337414026260376
57,1333,0.06232646852731705,,,
58,1356,,0.05558716878294945,0.794267475605011,0.7528220415115356
58,1356,0.05326654016971588,,,
59,1379,,0.08110839873552322,0.7280964851379395,0.7213006615638733
59,1379,0.05416664481163025,,,
60,1402,,0.06876574456691742,0.7729586958885193,0.7444654107093811
60,1402,0.04851356893777847,,,
61,1425,,0.05834620073437691,0.7882328033447266,0.7364898324012756
61,1425,0.04756051301956177,,,
