TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SWN,fold_7swn_2_model_4,0.43088886,0.725
7SWN,fold_7swn_1_model_4,0.33957642,0.729
7SWN,fold_7swn_4_model_4,0.30432841,0.541
7SWN,fold_7swn_2_model_3,0.27491927,0.726
7SWN,fold_7swn_5_model_2,0.26979622,0.639
7SWN,fold_7swn_3_model_1,0.24349564,0.718
7SWN,fold_7swn_1_model_3,0.23373456,0.716
7SWN,fold_7swn_3_model_3,0.22995768,0.727
7SWN,fold_7swn_3_model_4,0.2252057,0.72
7SWN,fold_7swn_2_model_2,0.22108041,0.726
7SWN,fold_7swn_1_model_1,0.21895432,0.72
7SWN,fold_7swn_2_model_0,0.19592492,0.72
7SWN,fold_7swn_2_model_1,0.19494957,0.708
7SWN,fold_7swn_3_model_2,0.18842442,0.719
7SWN,fold_7swn_1_model_0,0.18756932,0.723
7SWN,fold_7swn_1_model_2,0.18139482,0.716
7SWN,fold_7swn_3_model_0,0.18097408,0.715
7SWN,fold_7swn_4_model_2,0.18064357,0.689
7SWN,fold_7swn_4_model_3,0.15381542,0.599
7SWN,fold_7swn_5_model_0,0.15069972,0.69
7SWN,fold_7swn_4_model_0,0.13651572,0.612
7SWN,fold_7swn_5_model_3,0.13470119,0.649
7SWN,fold_7swn_5_model_4,0.13097492,0.673
7SWN,fold_7swn_4_model_1,0.11221009,0.483
7SWN,fold_7swn_5_model_1,0.10005515,0.676
