TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7TEE,fold_7tee_4_model_3,0.5451327,0.566
7TEE,fold_7tee_3_model_3,0.5332334,0.531
7TEE,fold_7tee_3_model_0,0.5239203,0.509
7TEE,fold_7tee_2_model_1,0.4892222,0.419
7TEE,fold_7tee_3_model_1,0.47884807,0.533
7TEE,fold_7tee_5_model_3,0.47497416,0.493
7TEE,fold_7tee_5_model_4,0.44758677,0.502
7TEE,fold_7tee_2_model_2,0.43986207,0.414
7TEE,fold_7tee_2_model_4,0.42741206,0.577
7TEE,fold_7tee_4_model_4,0.42638516,0.519
7TEE,fold_7tee_1_model_1,0.4185656,0.424
7TEE,fold_7tee_4_model_1,0.40817243,0.415
7TEE,fold_7tee_2_model_0,0.40690261,0.424
7TEE,fold_7tee_1_model_4,0.37120789,0.537
7TEE,fold_7tee_3_model_2,0.34202534,0.542
7TEE,fold_7tee_5_model_1,0.34170189,0.412
7TEE,fold_7tee_1_model_3,0.33107993,0.408
7TEE,fold_7tee_5_model_0,0.32417959,0.422
7TEE,fold_7tee_3_model_4,0.30885908,0.488
7TEE,fold_7tee_1_model_0,0.28973553,0.42
7TEE,fold_7tee_1_model_2,0.28049332,0.415
7TEE,fold_7tee_2_model_3,0.28034845,0.405
7TEE,fold_7tee_4_model_2,0.25956881,0.411
7TEE,fold_7tee_4_model_0,0.18879551,0.417
7TEE,fold_7tee_5_model_2,0.13276075,0.406
