MODEL,PRED_DOCKQ
fold_7r40_4_model_4,0.40607375
fold_7r40_4_model_1,0.40542483
fold_7r40_1_model_4,0.4051961
fold_7r40_2_model_1,0.40502191
fold_7r40_4_model_2,0.40495622
fold_7r40_3_model_1,0.4048166
fold_7r40_1_model_2,0.40436107
fold_7r40_1_model_3,0.40435475
fold_7r40_4_model_3,0.40414825
fold_7r40_3_model_0,0.40394118
fold_7r40_5_model_3,0.40390271
fold_7r40_3_model_3,0.40390036
fold_7r40_3_model_2,0.40382564
fold_7r40_2_model_0,0.40380898
fold_7r40_5_model_0,0.40353352
fold_7r40_1_model_1,0.40350518
fold_7r40_5_model_4,0.40348724
fold_7r40_3_model_4,0.40347576
fold_7r40_1_model_0,0.40342641
fold_7r40_2_model_2,0.4031803
fold_7r40_2_model_4,0.40305462
fold_7r40_5_model_2,0.40296713
fold_7r40_5_model_1,0.40281191
fold_7r40_2_model_3,0.40246338
fold_7r40_4_model_0,0.40241858
