MODEL,PRED_DOCKQ
ranked_0_tidy,0.59623528
model_5_multimer_20220423_196616_tidy,0.59623528
model_5_multimer_20220423_050790_tidy,0.33716151
model_5_multimer_20220423_304319_tidy,0.22631185
model_5_multimer_20220423_285424_tidy,0.12753162
model_5_multimer_20220423_931651_tidy,0.12481924
ranked_1_tidy,0.10331593
model_4_multimer_20220423_196616_tidy,0.10331593
model_4_multimer_20220423_050790_tidy,0.09121221
model_4_multimer_20220423_285424_tidy,0.08640488
model_4_multimer_20220423_304319_tidy,0.0802788
model_3_multimer_20220423_050790_tidy,0.06358068
model_2_multimer_20220423_050790_tidy,0.06292067
model_2_multimer_20220423_285424_tidy,0.05840397
model_2_multimer_20220423_304319_tidy,0.05592533
model_1_multimer_20220423_931651_tidy,0.05335778
model_4_multimer_20220423_931651_tidy,0.05112888
model_2_multimer_20220423_931651_tidy,0.04851126
ranked_4_tidy,0.04823261
model_1_multimer_20220423_196616_tidy,0.04823261
model_3_multimer_20220423_931651_tidy,0.04802879
model_3_multimer_20220423_304319_tidy,0.04544909
model_3_multimer_20220423_196616_tidy,0.0407312
ranked_3_tidy,0.0407312
model_1_multimer_20220423_285424_tidy,0.03868163
model_2_multimer_20220423_196616_tidy,0.03757786
ranked_2_tidy,0.03757786
model_1_multimer_20220423_304319_tidy,0.03659656
model_1_multimer_20220423_050790_tidy,0.03265134
model_3_multimer_20220423_285424_tidy,0.02346264
