Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7UED hit rate =  10/9/0

7UED,fold_7ued_2_model_4,0.36226642,0.74
7UED,fold_7ued_4_model_0,0.36149043,0.764
7UED,fold_7ued_4_model_2,0.36122361,0.749
7UED,fold_7ued_2_model_0,0.36117804,0.765
7UED,fold_7ued_3_model_4,0.36082932,0.762
7UED,fold_7ued_3_model_3,0.36060438,0.764
7UED,fold_7ued_1_model_1,0.36049998,0.778
7UED,fold_7ued_3_model_2,0.36036512,0.756
7UED,fold_7ued_1_model_4,0.36005032,0.426
7UED,fold_7ued_5_model_2,0.35986176,0.769
