Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7VYR hit rate =  10/10/9

7VYR,fold_7vyr_5_model_2,0.44112408,0.842
7VYR,fold_7vyr_3_model_0,0.44110131,0.865
7VYR,fold_7vyr_3_model_3,0.44109291,0.842
7VYR,fold_7vyr_4_model_1,0.44109032,0.806
7VYR,fold_7vyr_5_model_4,0.44108006,0.794
7VYR,fold_7vyr_2_model_2,0.44107896,0.841
7VYR,fold_7vyr_1_model_1,0.44104719,0.874
7VYR,fold_7vyr_4_model_0,0.44104695,0.848
7VYR,fold_7vyr_3_model_1,0.44104272,0.852
7VYR,fold_7vyr_2_model_1,0.44104105,0.845
