MODEL,PRED_DOCKQ
fold_7vyr_5_model_2,0.44112408
fold_7vyr_3_model_0,0.44110131
fold_7vyr_3_model_3,0.44109291
fold_7vyr_4_model_1,0.44109032
fold_7vyr_5_model_4,0.44108006
fold_7vyr_2_model_2,0.44107896
fold_7vyr_1_model_1,0.44104719
fold_7vyr_4_model_0,0.44104695
fold_7vyr_3_model_1,0.44104272
fold_7vyr_2_model_1,0.44104105
fold_7vyr_1_model_3,0.44099352
fold_7vyr_2_model_3,0.44098246
fold_7vyr_2_model_4,0.4409765
fold_7vyr_4_model_3,0.44097558
fold_7vyr_5_model_1,0.44095853
fold_7vyr_5_model_3,0.44095629
fold_7vyr_5_model_0,0.44093516
fold_7vyr_4_model_4,0.44092298
fold_7vyr_2_model_0,0.44091347
fold_7vyr_3_model_2,0.44091153
fold_7vyr_4_model_2,0.44090962
fold_7vyr_3_model_4,0.44089159
fold_7vyr_1_model_0,0.44088849
fold_7vyr_1_model_2,0.44086856
fold_7vyr_1_model_4,0.44079077
