TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
5KOV,model_5_multimer_20220423_018234,0.04947154,0.2
5KOV,model_1_multimer_20220423_920758,0.04513335,0.184
5KOV,model_4_multimer_20220423_920758,0.04073893,0.19
5KOV,model_1_multimer_20220423_066513,0.03891042,0.192
5KOV,model_1_multimer_20220423_842283,0.0383944,0.18
5KOV,ranked_1,0.0383944,0.18
5KOV,model_4_multimer_20220423_338795,0.0360494,0.18
5KOV,model_5_multimer_20220423_920758,0.03514062,0.186
5KOV,model_5_multimer_20220423_066513,0.03476829,0.187
5KOV,ranked_4,0.03452772,0.19
5KOV,model_2_multimer_20220423_842283,0.03452772,0.19
5KOV,model_2_multimer_20220423_018234,0.03307499,0.179
5KOV,model_1_multimer_20220423_338795,0.03248125,0.21
5KOV,model_4_multimer_20220423_018234,0.03090896,0.254
5KOV,model_5_multimer_20220423_842283,0.03055888,0.183
5KOV,ranked_0,0.03055888,0.183
5KOV,model_4_multimer_20220423_842283,0.03051998,0.179
5KOV,ranked_3,0.03051998,0.179
5KOV,model_5_multimer_20220423_338795,0.03049991,0.188
5KOV,model_3_multimer_20220423_920758,0.03049633,0.27
5KOV,model_4_multimer_20220423_066513,0.03015576,0.175
5KOV,model_3_multimer_20220423_338795,0.02913575,0.186
5KOV,model_2_multimer_20220423_338795,0.02838687,0.185
5KOV,model_1_multimer_20220423_018234,0.0260526,0.186
5KOV,model_3_multimer_20220423_066513,0.02561105,0.189
5KOV,model_2_multimer_20220423_066513,0.02560976,0.185
5KOV,model_3_multimer_20220423_842283,0.02509334,0.205
5KOV,ranked_2,0.02509334,0.205
5KOV,model_2_multimer_20220423_920758,0.02501806,0.193
5KOV,model_3_multimer_20220423_018234,0.02433591,0.216
