Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7WRV hit rate =  10/0/0

7WRV,fold_7wrv_4_model_4,0.48351261,0.432
7WRV,fold_7wrv_2_model_0,0.40789339,0.279
7WRV,fold_7wrv_4_model_1,0.35762748,0.449
7WRV,fold_7wrv_4_model_2,0.32490957,0.422
7WRV,fold_7wrv_1_model_1,0.25131547,0.39
7WRV,fold_7wrv_5_model_4,0.24424483,0.467
7WRV,fold_7wrv_1_model_4,0.24022926,0.273
7WRV,fold_7wrv_2_model_2,0.22819246,0.285
7WRV,fold_7wrv_5_model_2,0.21968126,0.442
7WRV,fold_7wrv_2_model_3,0.21919851,0.273
