TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
5GRJ,model_2_multimer_20220423_965401,0.32841098,0.034
5GRJ,model_5_multimer_20220423_965401,0.32792428,0.664
5GRJ,model_2_multimer_20220423_377030,0.32785711,0.729
5GRJ,model_5_multimer_20220423_377030,0.32784972,0.76
5GRJ,model_1_multimer_20220423_965401,0.32775736,0.014
5GRJ,model_5_multimer_20220423_406500,0.32770988,0.762
5GRJ,model_1_multimer_20220423_406500,0.32770267,0.771
5GRJ,model_3_multimer_20220423_965401,0.32769343,0.776
5GRJ,ranked_1,0.32756773,0.752
5GRJ,model_5_multimer_20220423_693642,0.32756773,0.752
5GRJ,ranked_3,0.32753003,0.558
5GRJ,model_4_multimer_20220423_693642,0.32753003,0.558
5GRJ,model_3_multimer_20220423_406500,0.32752922,0.693
5GRJ,model_3_multimer_20220423_377030,0.32751065,0.732
5GRJ,model_3_multimer_20220423_103678,0.32749853,0.788
5GRJ,model_4_multimer_20220423_965401,0.32748836,0.193
5GRJ,model_5_multimer_20220423_103678,0.32746893,0.755
5GRJ,model_1_multimer_20220423_103678,0.32746637,0.014
5GRJ,ranked_4,0.32746544,0.724
5GRJ,model_3_multimer_20220423_693642,0.32746544,0.724
5GRJ,ranked_0,0.32742298,0.764
5GRJ,model_1_multimer_20220423_693642,0.32742298,0.764
5GRJ,model_2_multimer_20220423_103678,0.32735401,0.017
5GRJ,model_2_multimer_20220423_693642,0.32731062,0.562
5GRJ,ranked_2,0.32731062,0.562
5GRJ,model_4_multimer_20220423_406500,0.32719332,0.165
5GRJ,model_2_multimer_20220423_406500,0.32717717,0.012
5GRJ,model_4_multimer_20220423_377030,0.32708842,0.551
5GRJ,model_1_multimer_20220423_377030,0.32676429,0.433
5GRJ,model_4_multimer_20220423_103678,0.326298,0.165
