TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7O27,string_interact_uniprot_sto_1,0.44878343,0.7
7O27,ori_template_pipeline_3,0.44877356,0.722
7O27,uniprot_distance_uniref_sto_2,0.44869232,0.699
7O27,string_interact_uniref_sto_0,0.44864357,0.704
7O27,sequence_based_template_3,0.44856986,0.631
7O27,string_interact_uniref_sto_2,0.44853106,0.713
7O27,species_interact_uniref_sto_0,0.44851997,0.694
7O27,uniprot_distance_uniprot_sto_2,0.44849092,0.702
7O27,pdb_interact_uniref_sto_3,0.44847,0.703
7O27,string_interact_uniref_sto_3,0.44841957,0.707
7O27,uniprot_distance_uniref_sto_1,0.44839483,0.699
7O27,uniprot_distance_uniref_sto_3,0.44836855,0.701
7O27,ori_template_pipeline_2,0.44835088,0.704
7O27,default_1,0.44830832,0.705
7O27,sequence_based_template_1,0.44829455,0.728
7O27,uniprot_distance_uniprot_sto_0,0.44824412,0.692
7O27,ori_template_pipeline_4,0.44817251,0.737
7O27,pdb_interact_uniref_sto_2,0.44815531,0.705
7O27,structure_temp_dimer_a_0,0.44814214,0.682
7O27,ori_template_pipeline_1,0.44812557,0.725
7O27,species_interact_uniref_sto_4,0.44812295,0.732
7O27,uniprot_distance_uniprot_sto_3,0.44807217,0.705
7O27,uniprot_distance_uniprot_sto_4,0.44804507,0.714
7O27,default_4,0.44803464,0.716
7O27,sequence_based_template_0,0.44803318,0.731
7O27,species_interact_uniref_sto_1,0.44801703,0.706
7O27,sequence_based_template_2,0.44801405,0.731
7O27,string_interact_uniref_sto_4,0.44800431,0.732
7O27,string_interact_uniref_a3m_1,0.4479906,0.746
7O27,string_interact_uniprot_sto_0,0.44798419,0.706
7O27,pdb_interact_uniprot_sto_2,0.44797301,0.7
7O27,species_interact_uniref_a3m_1,0.44795644,0.742
7O27,string_interact_uniprot_sto_4,0.44795281,0.716
7O27,ori_template_pipeline_0,0.44791302,0.706
7O27,pdb_interact_uniref_sto_4,0.44789651,0.708
7O27,pdb_interact_uniref_a3m_0,0.44789445,0.743
7O27,pdb_interact_uniprot_sto_4,0.44789243,0.714
7O27,sequence_based_template_with_alphafold_3,0.44787991,0.673
7O27,ori_temp_pipeline_with_alphafold_models_3,0.44787991,0.673
7O27,default_0,0.44787082,0.681
7O27,uniprot_distance_uniref_sto_4,0.44786394,0.712
7O27,ori_temp_pipeline_with_alphafold_models_0,0.44786051,0.682
7O27,sequence_based_template_with_alphafold_0,0.44786051,0.682
7O27,uniprot_distance_uniref_sto_0,0.44781879,0.696
7O27,custom_template_with_alphafold_models_3,0.44781515,0.672
7O27,uniprot_distance_uniref_a3m_0,0.44780207,0.742
7O27,custom_template_with_alphafold_models_0,0.44779432,0.682
7O27,structure_temp_dimer_a_3,0.44778284,0.673
7O27,species_interact_uniprot_sto_4,0.44777969,0.737
7O27,pdb_interact_uniref_sto_0,0.4477556,0.675
7O27,uniprot_distance_uniref_a3m_1,0.44773933,0.755
7O27,species_interact_uniref_a3m_2,0.44773036,0.753
7O27,string_interact_uniref_a3m_0,0.44772837,0.747
7O27,uniprot_distance_uniprot_sto_1,0.44771317,0.681
7O27,species_interact_uniprot_sto_2,0.44771075,0.737
7O27,uniclust_oxmatch_a3m_0,0.44770503,0.742
7O27,species_interact_uniref_a3m_0,0.4476828,0.745
7O27,pdb_interact_uniprot_sto_0,0.44767827,0.684
7O27,species_interact_uniref_sto_2,0.44766274,0.717
7O27,species_interact_uniprot_sto_1,0.44765812,0.717
7O27,default_3,0.44763178,0.721
7O27,pdb_interact_uniref_sto_1,0.44759831,0.693
7O27,string_interact_uniprot_sto_2,0.44758883,0.709
7O27,pdb_interact_uniprot_sto_1,0.44755769,0.704
7O27,default_2,0.44754821,0.734
7O27,species_interact_uniprot_sto_0,0.44753405,0.711
7O27,string_interact_uniref_a3m_4,0.44752732,0.737
7O27,pdb_interact_uniprot_sto_3,0.44749448,0.71
7O27,uniprot_distance_uniref_a3m_3,0.44746554,0.746
7O27,string_interact_uniref_a3m_3,0.44740921,0.744
7O27,pdb_interact_uniref_a3m_2,0.44739434,0.746
7O27,uniprot_distance_uniref_a3m_4,0.44738546,0.741
7O27,uniclust_oxmatch_a3m_1,0.44734615,0.734
7O27,string_interact_uniref_sto_1,0.44733393,0.713
7O27,pdb_interact_uniref_a3m_4,0.44731188,0.746
7O27,structure_temp_dimer_a_1,0.44730791,0.395
7O27,ori_temp_pipeline_with_alphafold_models_1,0.44729432,0.395
7O27,sequence_based_template_with_alphafold_1,0.44729432,0.395
7O27,custom_template_with_alphafold_models_1,0.44726437,0.395
7O27,sequence_based_template_4,0.4472535,0.693
7O27,string_interact_uniprot_sto_3,0.44723964,0.711
7O27,string_interact_uniref_a3m_2,0.44723704,0.755
7O27,species_interact_uniref_a3m_3,0.44723567,0.742
7O27,uniprot_distance_uniref_a3m_2,0.44717526,0.761
7O27,species_interact_uniref_sto_3,0.44714546,0.736
7O27,pdb_interact_uniref_a3m_1,0.44710994,0.758
7O27,species_interact_uniprot_sto_3,0.44707468,0.736
7O27,uniclust_oxmatch_a3m_4,0.44697383,0.732
7O27,uniclust_oxmatch_a3m_3,0.44694516,0.752
7O27,pdb_interact_uniref_a3m_3,0.44693863,0.756
7O27,uniclust_oxmatch_a3m_2,0.44693732,0.744
7O27,custom_template_file_0,0.44654924,0.427
7O27,species_interact_uniref_a3m_4,0.44644496,0.761
7O27,structure_temp_dimer_0,0.44630501,0.427
7O27,custom_template_with_alphafold_models_2,0.44620734,0.397
7O27,sequence_based_template_with_alphafold_2,0.44620508,0.397
7O27,ori_temp_pipeline_with_alphafold_models_2,0.44620508,0.397
7O27,structure_temp_dimer_a_2,0.44598797,0.397
7O27,ori_temp_pipeline_with_alphafold_models_4,0.44523934,0.397
7O27,sequence_based_template_with_alphafold_4,0.44523934,0.397
7O27,structure_temp_dimer_a_4,0.44523403,0.397
7O27,structure_temp_dimer_1,0.44522184,0.492
7O27,custom_template_with_alphafold_models_4,0.4452019,0.397
7O27,custom_template_file_1,0.44518754,0.492
7O27,structure_temp_dimer_2,0.44475421,0.476
7O27,no_templates_3,0.44471994,0.396
7O27,no_templates_1,0.44469097,0.48
7O27,custom_template_file_3,0.44444981,0.516
7O27,structure_temp_dimer_3,0.44437242,0.517
7O27,no_templates_4,0.44424829,0.427
7O27,no_templates_0,0.44420788,0.479
7O27,custom_template_file_2,0.44413713,0.479
7O27,no_templates_2,0.44410783,0.443
7O27,structure_temp_dimer_4,0.44357654,0.459
7O27,custom_template_file_4,0.4432047,0.468
