MODEL,PRED_DOCKQ
fold_7swn_4_model_1,0.36079121
fold_7swn_4_model_2,0.36006325
fold_7swn_5_model_4,0.35987052
fold_7swn_1_model_2,0.35904747
fold_7swn_2_model_3,0.35897014
fold_7swn_3_model_3,0.35878086
fold_7swn_3_model_2,0.35874084
fold_7swn_3_model_4,0.35861164
fold_7swn_2_model_1,0.35835299
fold_7swn_2_model_0,0.35823855
fold_7swn_1_model_4,0.35818934
fold_7swn_5_model_1,0.35811806
fold_7swn_1_model_1,0.357853
fold_7swn_1_model_0,0.35760832
fold_7swn_4_model_4,0.3575792
fold_7swn_4_model_0,0.35754654
fold_7swn_3_model_0,0.35753763
fold_7swn_5_model_3,0.35719576
fold_7swn_3_model_1,0.35700002
fold_7swn_4_model_3,0.35685116
fold_7swn_1_model_3,0.35639304
fold_7swn_5_model_0,0.35632145
fold_7swn_2_model_2,0.3555209
fold_7swn_2_model_4,0.35541165
fold_7swn_5_model_2,0.3530843
