TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7MRW,default_1,0.3165797,0.58
7MRW,uniclust_oxmatch_a3m_2,0.28761154,0.534
7MRW,species_interact_uniref_a3m_3,0.28074753,0.524
7MRW,species_interact_uniref_a3m_1,0.26388985,0.58
7MRW,uniclust_oxmatch_a3m_0,0.25061861,0.595
7MRW,species_interact_uniref_a3m_0,0.23335308,0.585
7MRW,default_2,0.23243356,0.588
7MRW,string_interact_uniref_a3m_0,0.22514066,0.592
7MRW,default_0,0.21466231,0.584
7MRW,uniclust_oxmatch_a3m_1,0.20983186,0.585
7MRW,species_interact_uniref_sto_4,0.20863709,0.47
7MRW,uniclust_oxmatch_a3m_4,0.20765464,0.597
7MRW,species_interact_uniref_a3m_4,0.20196687,0.571
7MRW,default_3,0.20082517,0.588
7MRW,species_interact_uniref_sto_2,0.19952355,0.476
7MRW,string_interact_uniref_a3m_2,0.19938061,0.588
7MRW,string_interact_uniprot_sto_2,0.1953278,0.599
7MRW,uniprot_distance_uniprot_sto_0,0.19218019,0.605
7MRW,string_interact_uniref_sto_2,0.18720171,0.609
7MRW,string_interact_uniref_sto_0,0.18704896,0.585
7MRW,default_4,0.1822807,0.583
7MRW,ori_template_pipeline_0,0.1814822,0.584
7MRW,species_interact_uniprot_sto_2,0.18058273,0.492
7MRW,ori_template_pipeline_1,0.17784078,0.585
7MRW,string_interact_uniprot_sto_0,0.17569813,0.608
7MRW,species_interact_uniprot_sto_1,0.16659333,0.586
7MRW,species_interact_uniref_sto_3,0.16470154,0.506
7MRW,string_interact_uniref_sto_1,0.16321106,0.597
7MRW,uniclust_oxmatch_a3m_3,0.16286552,0.564
7MRW,ori_template_pipeline_2,0.15572254,0.586
7MRW,species_interact_uniref_sto_0,0.15537426,0.482
7MRW,string_interact_uniref_a3m_4,0.15532002,0.561
7MRW,uniprot_distance_uniprot_sto_3,0.15378368,0.589
7MRW,species_interact_uniref_sto_1,0.14999296,0.595
7MRW,uniprot_distance_uniprot_sto_1,0.13874809,0.607
7MRW,string_interact_uniprot_sto_3,0.1377417,0.542
7MRW,string_interact_uniref_a3m_1,0.13749817,0.579
7MRW,ori_template_pipeline_3,0.13471571,0.589
7MRW,uniprot_distance_uniprot_sto_2,0.13430141,0.594
7MRW,species_interact_uniref_a3m_2,0.12065287,0.55
7MRW,species_interact_uniprot_sto_0,0.11295447,0.59
7MRW,species_interact_uniprot_sto_3,0.11225168,0.506
7MRW,string_interact_uniprot_sto_4,0.10248097,0.497
7MRW,species_interact_uniprot_sto_4,0.09100951,0.488
7MRW,string_interact_uniprot_sto_1,0.08383199,0.584
7MRW,string_interact_uniref_a3m_3,0.08324646,0.573
7MRW,uniprot_distance_uniprot_sto_4,0.07811105,0.518
7MRW,ori_template_pipeline_4,0.07001317,0.51
7MRW,string_interact_uniref_sto_4,0.05545587,0.492
7MRW,string_interact_uniref_sto_3,0.05339882,0.492
7MRW,no_templates_1,0.03969752,0.072
7MRW,custom_template_with_alphafold_models_1,0.03873861,0.006
7MRW,sequence_based_template_with_alphafold_1,0.03864702,0.006
7MRW,ori_temp_pipeline_with_alphafold_models_1,0.03864702,0.006
7MRW,custom_template_file_1,0.03699728,0.007
7MRW,structure_temp_dimer_1,0.03667188,0.009
7MRW,sequence_based_template_4,0.03570688,0.01
7MRW,custom_template_file_0,0.03291834,0.006
7MRW,sequence_based_template_0,0.03019428,0.054
7MRW,custom_template_file_4,0.02742217,0.007
7MRW,no_templates_4,0.02620773,0.013
7MRW,no_templates_2,0.02593501,0.007
7MRW,structure_temp_dimer_a_1,0.02583143,0.006
7MRW,custom_template_with_alphafold_models_4,0.02542075,0.011
7MRW,structure_temp_dimer_a_2,0.0243445,0.011
7MRW,structure_temp_dimer_a_4,0.02433817,0.011
7MRW,custom_template_file_3,0.02360409,0.007
7MRW,ori_temp_pipeline_with_alphafold_models_4,0.02320538,0.011
7MRW,sequence_based_template_with_alphafold_4,0.02320538,0.011
7MRW,structure_temp_dimer_3,0.02317074,0.009
7MRW,custom_template_with_alphafold_models_2,0.02243607,0.011
7MRW,custom_template_with_alphafold_models_0,0.02213392,0.006
7MRW,sequence_based_template_with_alphafold_2,0.02115582,0.011
7MRW,ori_temp_pipeline_with_alphafold_models_2,0.02115582,0.011
7MRW,custom_template_with_alphafold_models_3,0.02058069,0.01
7MRW,structure_temp_dimer_0,0.02031044,0.006
7MRW,structure_temp_dimer_a_0,0.01955095,0.006
7MRW,sequence_based_template_with_alphafold_0,0.01910279,0.006
7MRW,ori_temp_pipeline_with_alphafold_models_0,0.01910279,0.006
7MRW,sequence_based_template_1,0.017071,0.009
7MRW,no_templates_0,0.01550852,0.068
7MRW,ori_temp_pipeline_with_alphafold_models_3,0.01426931,0.01
7MRW,sequence_based_template_with_alphafold_3,0.01426931,0.01
7MRW,structure_temp_dimer_4,0.01424901,0.01
7MRW,custom_template_file_2,0.01409763,0.019
7MRW,structure_temp_dimer_a_3,0.01242246,0.01
7MRW,sequence_based_template_2,0.01133603,0.009
7MRW,structure_temp_dimer_2,0.0086889,0.005
7MRW,sequence_based_template_3,0.00759104,0.012
7MRW,no_templates_3,0.00699252,0.008
