MODEL,PRED_DOCKQ
fold_7swn_2_model_2,0.55315757
fold_7swn_4_model_2,0.53002232
fold_7swn_1_model_0,0.49768281
fold_7swn_1_model_1,0.48056102
fold_7swn_3_model_3,0.47062561
fold_7swn_3_model_2,0.46307197
fold_7swn_2_model_0,0.4581039
fold_7swn_5_model_2,0.45261428
fold_7swn_2_model_4,0.44986376
fold_7swn_3_model_1,0.44396102
fold_7swn_3_model_0,0.44027108
fold_7swn_2_model_3,0.438721
fold_7swn_5_model_3,0.43871486
fold_7swn_3_model_4,0.43810424
fold_7swn_5_model_0,0.43538174
fold_7swn_1_model_4,0.42660278
fold_7swn_1_model_3,0.4248496
fold_7swn_1_model_2,0.40503475
fold_7swn_4_model_4,0.39240557
fold_7swn_5_model_1,0.3392306
fold_7swn_2_model_1,0.30587533
fold_7swn_4_model_1,0.25631699
fold_7swn_5_model_4,0.2375603
fold_7swn_4_model_3,0.2332138
fold_7swn_4_model_0,0.21213056
