MODEL,PRED_DOCKQ
default_2,0.84004343
uniprot_distance_uniref_sto_1,0.81682616
pdb_interact_uniprot_sto_1,0.80710465
string_interact_uniref_sto_1,0.79979444
species_interact_uniref_sto_2,0.79314291
species_interact_uniref_sto_1,0.76308948
species_interact_uniprot_sto_2,0.75363523
default_1,0.72496521
uniprot_distance_uniref_sto_3,0.68785453
pdb_interact_uniref_sto_1,0.68176597
string_interact_uniprot_sto_3,0.68089032
no_templates_1,0.67831415
string_interact_uniref_sto_2,0.66315418
uniprot_distance_uniprot_sto_1,0.65342635
structure_temp_dimer_2,0.63769525
sequence_based_template_0,0.62808514
string_interact_uniref_sto_0,0.59968615
custom_template_file_2,0.58734328
uniprot_distance_uniref_sto_0,0.58253115
ori_template_pipeline_2,0.54289454
string_interact_uniref_sto_3,0.53480345
default_3,0.53071052
pdb_interact_uniprot_sto_0,0.51518351
string_interact_uniprot_sto_1,0.50091034
default_0,0.46966043
pdb_interact_uniref_sto_0,0.44160563
ori_template_pipeline_1,0.43091589
sequence_based_template_1,0.42520687
string_interact_uniprot_sto_0,0.38604122
structure_temp_dimer_a_2,0.36556542
ori_temp_pipeline_with_alphafold_models_2,0.36348543
species_interact_uniref_sto_0,0.358408
sequence_based_template_with_alphafold_2,0.35313526
custom_template_with_alphafold_models_2,0.31796193
ori_template_pipeline_0,0.30927783
no_templates_3,0.30638632
custom_template_file_0,0.30200326
custom_template_file_1,0.27811545
structure_temp_dimer_1,0.27670726
structure_temp_dimer_0,0.26419684
uniprot_distance_uniprot_sto_0,0.25687203
uniprot_distance_uniref_sto_4,0.2386121
pdb_interact_uniref_a3m_3,0.23698965
string_interact_uniprot_sto_2,0.20671885
ori_temp_pipeline_with_alphafold_models_3,0.19912271
custom_template_file_3,0.19742581
sequence_based_template_with_alphafold_3,0.19664849
structure_temp_dimer_3,0.19511159
species_interact_uniprot_sto_0,0.1948521
structure_temp_dimer_a_3,0.18840502
custom_template_with_alphafold_models_3,0.18748881
ori_template_pipeline_4,0.1855671
string_interact_uniref_a3m_1,0.18305798
string_interact_uniref_a3m_3,0.17797272
uniprot_distance_uniref_sto_2,0.17400591
sequence_based_template_2,0.17311022
pdb_interact_uniref_sto_2,0.16469339
species_interact_uniprot_sto_1,0.15550087
default_4,0.15295811
uniprot_distance_uniprot_sto_3,0.15207154
uniprot_distance_uniref_a3m_4,0.15200275
sequence_based_template_3,0.13515483
pdb_interact_uniref_a3m_1,0.13426563
pdb_interact_uniref_sto_4,0.13128617
string_interact_uniprot_sto_4,0.12397672
string_interact_uniref_a3m_0,0.12386372
pdb_interact_uniref_sto_3,0.11998082
sequence_based_template_4,0.11661973
species_interact_uniref_sto_4,0.10344034
pdb_interact_uniref_a3m_4,0.10232398
sequence_based_template_with_alphafold_1,0.10144742
pdb_interact_uniprot_sto_2,0.10097169
custom_template_with_alphafold_models_1,0.09902858
species_interact_uniref_a3m_2,0.09897958
structure_temp_dimer_a_1,0.098902
ori_temp_pipeline_with_alphafold_models_1,0.09880277
sequence_based_template_with_alphafold_0,0.09861626
structure_temp_dimer_a_0,0.0971261
ori_temp_pipeline_with_alphafold_models_0,0.09074188
species_interact_uniref_a3m_4,0.0905349
string_interact_uniref_a3m_2,0.09014703
species_interact_uniref_a3m_3,0.09000544
string_interact_uniref_sto_4,0.08998558
custom_template_with_alphafold_models_0,0.08977317
species_interact_uniref_a3m_0,0.08694745
pdb_interact_uniprot_sto_3,0.08616416
pdb_interact_uniref_a3m_0,0.0843259
uniclust_oxmatch_a3m_4,0.08220943
species_interact_uniprot_sto_3,0.08160307
string_interact_uniref_a3m_4,0.08146729
uniprot_distance_uniref_a3m_0,0.08074711
uniclust_oxmatch_a3m_2,0.08027072
custom_template_file_4,0.07897662
structure_temp_dimer_4,0.07727618
uniclust_oxmatch_a3m_3,0.07634021
species_interact_uniref_a3m_1,0.07599421
uniprot_distance_uniref_a3m_1,0.07483274
uniprot_distance_uniprot_sto_4,0.07446443
uniprot_distance_uniref_a3m_2,0.07397968
uniprot_distance_uniref_a3m_3,0.07370216
no_templates_0,0.07360996
structure_temp_dimer_a_4,0.07221387
uniclust_oxmatch_a3m_0,0.06818872
custom_template_with_alphafold_models_4,0.06635985
uniclust_oxmatch_a3m_1,0.06459328
pdb_interact_uniref_a3m_2,0.0640399
sequence_based_template_with_alphafold_4,0.06402721
ori_temp_pipeline_with_alphafold_models_4,0.06263533
uniprot_distance_uniprot_sto_2,0.06107064
ori_template_pipeline_3,0.05989005
no_templates_2,0.05515598
pdb_interact_uniprot_sto_4,0.05010858
species_interact_uniprot_sto_4,0.0465649
species_interact_uniref_sto_3,0.04634142
no_templates_4,0.04113403
