MODEL,PRED_DOCKQ
model_3_multimer_20220423_656371_tidy,0.05145285
model_5_multimer_20220423_749512_tidy,0.04640538
model_4_multimer_20220423_745560_tidy,0.045906
ranked_4_tidy,0.045906
model_4_multimer_20220423_749512_tidy,0.03162179
model_4_multimer_20220423_656371_tidy,0.0275061
model_3_multimer_20220423_749512_tidy,0.02642383
model_2_multimer_20220423_545936_tidy,0.02634939
model_3_multimer_20220423_745560_tidy,0.02453876
ranked_1_tidy,0.02453876
model_1_multimer_20220423_859306_tidy,0.0240114
model_4_multimer_20220423_859306_tidy,0.02348003
model_3_multimer_20220423_859306_tidy,0.0231233
model_1_multimer_20220423_749512_tidy,0.02081435
model_5_multimer_20220423_656371_tidy,0.02054279
ranked_2_tidy,0.02032299
model_1_multimer_20220423_745560_tidy,0.02032299
model_2_multimer_20220423_745560_tidy,0.02028464
ranked_3_tidy,0.02028464
model_3_multimer_20220423_545936_tidy,0.01957547
model_2_multimer_20220423_859306_tidy,0.01911734
model_5_multimer_20220423_859306_tidy,0.01771087
model_1_multimer_20220423_545936_tidy,0.0175285
model_1_multimer_20220423_656371_tidy,0.01709428
model_4_multimer_20220423_545936_tidy,0.01697372
model_5_multimer_20220423_745560_tidy,0.01447386
ranked_0_tidy,0.01447386
model_2_multimer_20220423_656371_tidy,0.01370517
model_2_multimer_20220423_749512_tidy,0.01224237
model_5_multimer_20220423_545936_tidy,0.0110922
