Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7SD3 hit rate =  10/10/0

7SD3,fold_7sd3_3_model_1,0.62299669,0.586
7SD3,fold_7sd3_1_model_2,0.52803898,0.571
7SD3,fold_7sd3_1_model_4,0.50394648,0.554
7SD3,fold_7sd3_3_model_2,0.48492664,0.573
7SD3,fold_7sd3_5_model_2,0.45433614,0.619
7SD3,fold_7sd3_2_model_2,0.45268035,0.508
7SD3,fold_7sd3_4_model_4,0.42800474,0.622
7SD3,fold_7sd3_4_model_0,0.42065778,0.576
7SD3,fold_7sd3_2_model_0,0.40224934,0.573
7SD3,fold_7sd3_3_model_4,0.34419745,0.597
