TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
8GZ5,fold_8gz5_5_model_3,0.71700233,0.883
8GZ5,fold_8gz5_1_model_3,0.68978786,0.092
8GZ5,fold_8gz5_5_model_1,0.68443042,0.878
8GZ5,fold_8gz5_2_model_4,0.6603542,0.858
8GZ5,fold_8gz5_3_model_1,0.63248652,0.868
8GZ5,fold_8gz5_1_model_0,0.61772263,0.509
8GZ5,fold_8gz5_2_model_3,0.61612123,0.864
8GZ5,fold_8gz5_5_model_2,0.6071775,0.87
8GZ5,fold_8gz5_3_model_0,0.59019053,0.889
8GZ5,fold_8gz5_2_model_2,0.5404008,0.844
8GZ5,fold_8gz5_3_model_4,0.5240804,0.873
8GZ5,fold_8gz5_2_model_1,0.49824658,0.864
8GZ5,fold_8gz5_3_model_2,0.46223211,0.831
8GZ5,fold_8gz5_5_model_4,0.41848609,0.876
8GZ5,fold_8gz5_4_model_1,0.41549841,0.038
8GZ5,fold_8gz5_4_model_0,0.39408046,0.057
8GZ5,fold_8gz5_5_model_0,0.36848828,0.88
8GZ5,fold_8gz5_2_model_0,0.3666212,0.852
8GZ5,fold_8gz5_4_model_4,0.34358564,0.01
8GZ5,fold_8gz5_3_model_3,0.34131911,0.86
8GZ5,fold_8gz5_1_model_4,0.28825781,0.066
8GZ5,fold_8gz5_1_model_1,0.2645728,0.185
8GZ5,fold_8gz5_4_model_2,0.23498386,0.065
8GZ5,fold_8gz5_4_model_3,0.22200006,0.014
8GZ5,fold_8gz5_1_model_2,0.19099246,0.669
