MODEL,PRED_DOCKQ
model_5_multimer_20220423_294929_tidy,0.76426041
ranked_1_tidy,0.76285058
model_5_multimer_20220423_121312_tidy,0.76285058
model_5_multimer_20220423_296697_tidy,0.75031859
model_4_multimer_20220423_663901_tidy,0.72250736
model_4_multimer_20220423_121312_tidy,0.69074595
ranked_4_tidy,0.69074595
model_4_multimer_20220423_294929_tidy,0.68069249
model_2_multimer_20220423_121312_tidy,0.67301691
ranked_2_tidy,0.67301691
model_1_multimer_20220423_296697_tidy,0.65232354
model_4_multimer_20220423_296697_tidy,0.65093791
model_4_multimer_20220423_862209_tidy,0.63794255
model_1_multimer_20220423_294929_tidy,0.5660919
model_5_multimer_20220423_862209_tidy,0.55107558
model_3_multimer_20220423_294929_tidy,0.51239133
model_5_multimer_20220423_663901_tidy,0.46461895
model_3_multimer_20220423_663901_tidy,0.46423298
model_1_multimer_20220423_663901_tidy,0.46378267
model_3_multimer_20220423_862209_tidy,0.43981531
model_1_multimer_20220423_862209_tidy,0.43294516
model_2_multimer_20220423_296697_tidy,0.34712934
model_3_multimer_20220423_296697_tidy,0.34086818
model_2_multimer_20220423_862209_tidy,0.30886427
model_2_multimer_20220423_663901_tidy,0.30465281
ranked_3_tidy,0.25071549
model_1_multimer_20220423_121312_tidy,0.25071549
ranked_0_tidy,0.19913006
model_3_multimer_20220423_121312_tidy,0.19913006
model_2_multimer_20220423_294929_tidy,0.18858553
