TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SGM,fold_7sgm_2_model_4,0.43616059,0.793
7SGM,fold_7sgm_1_model_1,0.41654101,0.535
7SGM,fold_7sgm_4_model_2,0.40975162,0.576
7SGM,fold_7sgm_3_model_3,0.38398597,0.783
7SGM,fold_7sgm_1_model_3,0.37362754,0.829
7SGM,fold_7sgm_5_model_4,0.34058857,0.564
7SGM,fold_7sgm_5_model_0,0.32700011,0.545
7SGM,fold_7sgm_5_model_2,0.32403243,0.571
7SGM,fold_7sgm_1_model_4,0.31355882,0.851
7SGM,fold_7sgm_2_model_2,0.29592159,0.837
7SGM,fold_7sgm_2_model_0,0.27852753,0.566
7SGM,fold_7sgm_2_model_1,0.27330026,0.833
7SGM,fold_7sgm_4_model_4,0.21322484,0.548
7SGM,fold_7sgm_1_model_0,0.19140936,0.555
7SGM,fold_7sgm_4_model_0,0.18938275,0.543
7SGM,fold_7sgm_3_model_1,0.1789065,0.834
7SGM,fold_7sgm_5_model_3,0.17743319,0.559
7SGM,fold_7sgm_4_model_1,0.16551879,0.54
7SGM,fold_7sgm_3_model_4,0.14307545,0.835
7SGM,fold_7sgm_3_model_0,0.13650998,0.845
7SGM,fold_7sgm_1_model_2,0.11157537,0.563
7SGM,fold_7sgm_3_model_2,0.10846598,0.817
7SGM,fold_7sgm_2_model_3,0.10382563,0.824
7SGM,fold_7sgm_5_model_1,0.0814914,0.564
7SGM,fold_7sgm_4_model_3,0.06598202,0.572
