MODEL,PRED_DOCKQ
fold_7tee_4_model_3,0.5338788
fold_7tee_3_model_3,0.52784961
fold_7tee_3_model_0,0.4975459
fold_7tee_2_model_1,0.47891936
fold_7tee_3_model_1,0.46548828
fold_7tee_5_model_3,0.46139064
fold_7tee_5_model_4,0.42831808
fold_7tee_4_model_4,0.40844733
fold_7tee_2_model_4,0.40844598
fold_7tee_2_model_2,0.40615481
fold_7tee_1_model_1,0.39329168
fold_7tee_4_model_1,0.38512748
fold_7tee_2_model_0,0.38084862
fold_7tee_1_model_4,0.35183349
fold_7tee_5_model_1,0.31121767
fold_7tee_3_model_2,0.30195054
fold_7tee_5_model_0,0.27940032
fold_7tee_1_model_3,0.27433857
fold_7tee_3_model_4,0.26925281
fold_7tee_1_model_0,0.25599706
fold_7tee_1_model_2,0.25210044
fold_7tee_2_model_3,0.23743814
fold_7tee_4_model_2,0.20455441
fold_7tee_4_model_0,0.15020844
fold_7tee_5_model_2,0.08171004
