TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7T25,fold_7t25_4_model_1,0.32989651,0.672
7T25,fold_7t25_4_model_0,0.32925096,0.67
7T25,fold_7t25_3_model_4,0.32909819,0.666
7T25,fold_7t25_5_model_0,0.32869619,0.673
7T25,fold_7t25_3_model_0,0.32868618,0.866
7T25,fold_7t25_4_model_4,0.32860968,0.863
7T25,fold_7t25_3_model_2,0.32854423,0.858
7T25,fold_7t25_3_model_1,0.32850072,0.861
7T25,fold_7t25_5_model_1,0.32847264,0.657
7T25,fold_7t25_5_model_4,0.3284052,0.862
7T25,fold_7t25_5_model_3,0.32833698,0.855
7T25,fold_7t25_5_model_2,0.32818997,0.853
7T25,fold_7t25_4_model_2,0.32812041,0.862
7T25,fold_7t25_4_model_3,0.32798913,0.863
7T25,fold_7t25_3_model_3,0.32765216,0.862
7T25,fold_7t25_1_model_1,0.32748443,0.86
7T25,fold_7t25_1_model_3,0.32746577,0.654
7T25,fold_7t25_2_model_4,0.32745025,0.666
7T25,fold_7t25_1_model_4,0.32726589,0.866
7T25,fold_7t25_1_model_2,0.32722232,0.861
7T25,fold_7t25_2_model_2,0.32711485,0.865
7T25,fold_7t25_2_model_1,0.32706168,0.861
7T25,fold_7t25_1_model_0,0.32700986,0.86
7T25,fold_7t25_2_model_3,0.32688415,0.865
7T25,fold_7t25_2_model_0,0.32666284,0.853
