TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
5HGG,ranked_4,0.62727976,0.224
5HGG,model_4_multimer_20220423_919207,0.62727976,0.224
5HGG,model_3_multimer_20220423_842191,0.49658749,0.259
5HGG,model_2_multimer_20220423_842191,0.46170494,0.273
5HGG,model_3_multimer_20220423_932539,0.43126783,0.294
5HGG,model_2_multimer_20220423_879088,0.38024661,0.338
5HGG,model_2_multimer_20220423_908001,0.37765917,0.3
5HGG,model_3_multimer_20220423_908001,0.31157178,0.301
5HGG,model_2_multimer_20220423_919207,0.30979177,0.305
5HGG,ranked_3,0.30979177,0.305
5HGG,model_5_multimer_20220423_842191,0.28949821,0.266
5HGG,model_4_multimer_20220423_842191,0.27299821,0.244
5HGG,model_1_multimer_20220423_908001,0.26413596,0.279
5HGG,model_3_multimer_20220423_879088,0.25302416,0.313
5HGG,model_4_multimer_20220423_908001,0.24900447,0.251
5HGG,model_5_multimer_20220423_932539,0.2460679,0.282
5HGG,model_5_multimer_20220423_908001,0.24364705,0.298
5HGG,model_1_multimer_20220423_932539,0.24170768,0.335
5HGG,model_4_multimer_20220423_879088,0.21409236,0.289
5HGG,model_5_multimer_20220423_919207,0.21227738,0.301
5HGG,ranked_0,0.21227738,0.301
5HGG,model_1_multimer_20220423_842191,0.19478278,0.338
5HGG,model_1_multimer_20220423_919207,0.18560521,0.289
5HGG,ranked_2,0.18560521,0.289
5HGG,model_4_multimer_20220423_932539,0.17959724,0.294
5HGG,model_2_multimer_20220423_932539,0.15813452,0.345
5HGG,model_3_multimer_20220423_919207,0.11489829,0.272
5HGG,ranked_1,0.11489829,0.272
5HGG,model_1_multimer_20220423_879088,0.1061056,0.298
