MODEL,PRED_DOCKQ
model_4_multimer_20220423_879088_tidy,0.37689608
model_4_multimer_20220423_932539_tidy,0.37502176
model_5_multimer_20220423_908001_tidy,0.37488869
ranked_3_tidy,0.37405032
model_2_multimer_20220423_919207_tidy,0.37405032
model_5_multimer_20220423_932539_tidy,0.37400109
model_3_multimer_20220423_932539_tidy,0.37364483
ranked_1_tidy,0.37327904
model_3_multimer_20220423_919207_tidy,0.37327904
model_1_multimer_20220423_932539_tidy,0.37279463
model_2_multimer_20220423_842191_tidy,0.37213022
ranked_0_tidy,0.37177125
model_5_multimer_20220423_919207_tidy,0.37177125
model_4_multimer_20220423_919207_tidy,0.37173784
ranked_4_tidy,0.37173784
model_5_multimer_20220423_842191_tidy,0.37098297
model_3_multimer_20220423_842191_tidy,0.37077111
model_2_multimer_20220423_908001_tidy,0.37019682
model_2_multimer_20220423_932539_tidy,0.37013984
model_1_multimer_20220423_879088_tidy,0.36986372
model_1_multimer_20220423_842191_tidy,0.36986026
model_4_multimer_20220423_842191_tidy,0.36943063
model_4_multimer_20220423_908001_tidy,0.36937818
model_2_multimer_20220423_879088_tidy,0.36923239
model_1_multimer_20220423_908001_tidy,0.36921567
model_3_multimer_20220423_908001_tidy,0.36775652
model_3_multimer_20220423_879088_tidy,0.36729777
model_1_multimer_20220423_919207_tidy,0.36704314
ranked_2_tidy,0.36704314
