TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7TFO,fold_7tfo_3_model_0,0.40221226,0.446
7TFO,fold_7tfo_3_model_1,0.40203491,0.448
7TFO,fold_7tfo_3_model_2,0.40181729,0.454
7TFO,fold_7tfo_3_model_3,0.4017961,0.456
7TFO,fold_7tfo_3_model_4,0.40173995,0.456
7TFO,fold_7tfo_1_model_4,0.40157548,0.452
7TFO,fold_7tfo_1_model_2,0.40140557,0.448
7TFO,fold_7tfo_5_model_0,0.40127435,0.459
7TFO,fold_7tfo_4_model_0,0.40123442,0.441
7TFO,fold_7tfo_5_model_1,0.40118268,0.465
7TFO,fold_7tfo_5_model_2,0.40099511,0.461
7TFO,fold_7tfo_4_model_4,0.40098715,0.452
7TFO,fold_7tfo_2_model_1,0.40091679,0.456
7TFO,fold_7tfo_2_model_2,0.40087625,0.462
7TFO,fold_7tfo_2_model_4,0.40087616,0.478
7TFO,fold_7tfo_1_model_1,0.40084866,0.456
7TFO,fold_7tfo_1_model_0,0.40084004,0.448
7TFO,fold_7tfo_1_model_3,0.40081698,0.452
7TFO,fold_7tfo_5_model_3,0.40076694,0.464
7TFO,fold_7tfo_2_model_0,0.40064612,0.446
7TFO,fold_7tfo_5_model_4,0.40062311,0.46
7TFO,fold_7tfo_4_model_2,0.40057442,0.449
7TFO,fold_7tfo_4_model_3,0.40039971,0.45
7TFO,fold_7tfo_4_model_1,0.40030873,0.445
7TFO,fold_7tfo_2_model_3,0.40015373,0.456
