TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
6AL0,model_1_multimer_20220423_840023,0.76873797,0.267
6AL0,ranked_0,0.76873797,0.267
6AL0,model_3_multimer_20220423_476080,0.74892229,0.274
6AL0,model_5_multimer_20220423_005507,0.74646997,0.262
6AL0,ranked_3,0.7444585,0.273
6AL0,model_3_multimer_20220423_840023,0.7444585,0.273
6AL0,model_2_multimer_20220423_005507,0.73611015,0.259
6AL0,model_4_multimer_20220423_476080,0.7304706,0.26
6AL0,model_4_multimer_20220423_005507,0.72918725,0.255
6AL0,model_4_multimer_20220423_266634,0.71014965,0.247
6AL0,model_4_multimer_20220423_965846,0.6940884,0.256
6AL0,model_5_multimer_20220423_840023,0.68784118,0.605
6AL0,ranked_4,0.68784118,0.605
6AL0,model_4_multimer_20220423_840023,0.68691438,0.257
6AL0,ranked_2,0.68691438,0.257
6AL0,model_1_multimer_20220423_005507,0.64307636,0.21
6AL0,model_1_multimer_20220423_476080,0.59183913,0.26
6AL0,model_1_multimer_20220423_266634,0.52298588,0.261
6AL0,model_2_multimer_20220423_476080,0.47994098,0.256
6AL0,model_2_multimer_20220423_840023,0.41629428,0.258
6AL0,ranked_1,0.41629428,0.258
6AL0,model_2_multimer_20220423_965846,0.37666181,0.247
6AL0,model_2_multimer_20220423_266634,0.36464092,0.264
6AL0,model_5_multimer_20220423_266634,0.27521133,0.281
6AL0,model_5_multimer_20220423_965846,0.21324135,0.449
6AL0,model_5_multimer_20220423_476080,0.1913427,0.276
6AL0,model_3_multimer_20220423_965846,0.10475857,0.24
6AL0,model_3_multimer_20220423_005507,0.08356282,0.181
6AL0,model_1_multimer_20220423_965846,0.07589461,0.223
6AL0,model_3_multimer_20220423_266634,0.06257834,0.156
