Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7D3Y hit rate =  6/0/0

7D3Y,pdb_interact_uniref_a3m_0,0.44250247,0.025
7D3Y,string_interact_uniref_a3m_0,0.44250247,0.025
7D3Y,uniprot_distance_uniref_a3m_0,0.44214338,0.025
7D3Y,custom_template_with_alphafold_models_1,0.44155899,0.316
7D3Y,sequence_based_template_with_alphafold_1,0.44155899,0.316
7D3Y,custom_template_file_4,0.44117439,0.01
7D3Y,structure_temp_dimer_0,0.44093499,0.312
7D3Y,sequence_based_template_0,0.44074103,0.328
7D3Y,structure_temp_dimer_a_1,0.44072852,0.316
7D3Y,ori_template_pipeline_0,0.44068313,0.326
