epoch,step,train_mse,tuning_dockq_mae,tuning_hit_rate_023,tuning_rank_regret,tuning_rank_spearman,val_loss,val_pearson_corr,val_rank_regret,val_rank_spearman,val_spearman_corr
164,2737,,0.14320199191570282,0.6893720030784607,0.06512923538684845,0.1687619537115097,0.072540782392025,0.7206261157989502,0.042064111679792404,-0.2777777910232544,0.700643002986908
164,2737,0.0469752661883831,,,,,,,,,
165,2760,,0.14939333498477936,0.6893720030784607,0.05544690415263176,0.2535684108734131,0.0613475926220417,0.7548937201499939,0.03971826657652855,-0.1666666716337204,0.7036443948745728
165,2760,0.03958027809858322,,,,,,,,,
166,2783,,0.1599547117948532,0.6888889074325562,0.06369076669216156,0.10886235535144806,0.08896331489086151,0.6784461140632629,0.03971826657652855,-0.1666666716337204,0.6917227506637573
166,2783,0.040604960173368454,,,,,,,,,
167,2806,,0.15087634325027466,0.6893720030784607,0.06264682859182358,0.18591900169849396,0.06416290253400803,0.7573270797729492,0.0418885163962841,0.0555555559694767,0.7328029274940491
167,2806,0.04663345217704773,,,,,,,,,
168,2829,,0.14184732735157013,0.6888889074325562,0.063184455037117,0.20201200246810913,0.06607165932655334,0.7479364275932312,0.042064111679792404,-0.1666666716337204,0.7231113314628601
168,2829,0.04098259285092354,,,,,,,,,
169,2852,,0.14335745573043823,0.6879227161407471,0.06264549493789673,0.23998214304447174,0.06583123654127121,0.752458930015564,0.042064111679792404,-0.1666666716337204,0.7228263020515442
169,2852,0.038619495928287506,,,,,,,,,
170,2875,,0.1466195434331894,0.6884058117866516,0.056545160710811615,0.19368714094161987,0.06712451577186584,0.7532971501350403,0.042064111679792404,-0.1666666716337204,0.7126652598381042
170,2875,0.041345980018377304,,,,,,,,,
171,2898,,0.14365896582603455,0.6888889074325562,0.06351155787706375,0.19402176141738892,0.07008560746908188,0.7416319847106934,0.042064111679792404,-0.1666666716337204,0.718483567237854
171,2898,0.04481017217040062,,,,,,,,,
