MODEL,PRED_DOCKQ
uniclust_oxmatch_a3m_2,0.26873437
species_interact_uniref_a3m_0,0.25874138
species_interact_uniref_a3m_3,0.25363889
default_2,0.23113866
species_interact_uniref_sto_3,0.2234765
string_interact_uniref_sto_1,0.22129077
uniclust_oxmatch_a3m_0,0.21611767
default_4,0.20704891
default_0,0.20520277
default_1,0.20448086
string_interact_uniprot_sto_2,0.20398358
species_interact_uniprot_sto_2,0.19891995
uniprot_distance_uniprot_sto_2,0.19492532
species_interact_uniref_sto_1,0.19351514
species_interact_uniref_sto_2,0.19130138
species_interact_uniprot_sto_3,0.19054277
default_3,0.18664452
string_interact_uniref_a3m_4,0.18191005
string_interact_uniref_a3m_2,0.17975989
species_interact_uniref_a3m_1,0.17567086
string_interact_uniref_a3m_0,0.17528009
species_interact_uniref_sto_4,0.17302741
string_interact_uniref_sto_0,0.17033459
string_interact_uniprot_sto_0,0.17025447
uniclust_oxmatch_a3m_1,0.16951209
ori_template_pipeline_3,0.16918345
species_interact_uniref_a3m_4,0.16634271
uniprot_distance_uniprot_sto_3,0.16176789
species_interact_uniprot_sto_1,0.16043067
uniprot_distance_uniprot_sto_0,0.1593447
uniclust_oxmatch_a3m_4,0.15909111
string_interact_uniref_a3m_3,0.15892872
uniclust_oxmatch_a3m_3,0.15720463
string_interact_uniprot_sto_1,0.15265296
ori_template_pipeline_1,0.15191299
ori_template_pipeline_2,0.14986207
species_interact_uniref_a3m_2,0.14739992
string_interact_uniref_sto_2,0.14555489
uniprot_distance_uniprot_sto_1,0.14385656
ori_template_pipeline_0,0.14341807
string_interact_uniref_a3m_1,0.14334747
species_interact_uniprot_sto_0,0.13859786
species_interact_uniprot_sto_4,0.13447796
string_interact_uniprot_sto_3,0.13358428
ori_template_pipeline_4,0.12737429
uniprot_distance_uniprot_sto_4,0.12474568
string_interact_uniprot_sto_4,0.11434605
string_interact_uniref_sto_3,0.11117272
species_interact_uniref_sto_0,0.10889928
string_interact_uniref_sto_4,0.10251043
sequence_based_template_1,0.04948375
no_templates_2,0.03817791
custom_template_with_alphafold_models_0,0.03312508
custom_template_with_alphafold_models_1,0.03213893
sequence_based_template_with_alphafold_0,0.03192849
ori_temp_pipeline_with_alphafold_models_0,0.03192849
custom_template_file_0,0.03132648
structure_temp_dimer_a_0,0.03130582
ori_temp_pipeline_with_alphafold_models_1,0.03127418
sequence_based_template_with_alphafold_1,0.03127418
structure_temp_dimer_0,0.03007356
structure_temp_dimer_a_1,0.02991597
no_templates_0,0.02606288
custom_template_with_alphafold_models_2,0.0255344
structure_temp_dimer_a_2,0.02525092
sequence_based_template_with_alphafold_2,0.02493217
ori_temp_pipeline_with_alphafold_models_2,0.02493217
sequence_based_template_0,0.024505
sequence_based_template_2,0.02397812
no_templates_1,0.02297815
custom_template_file_1,0.02209546
sequence_based_template_3,0.02204096
structure_temp_dimer_1,0.02116873
sequence_based_template_4,0.02109492
ori_temp_pipeline_with_alphafold_models_4,0.01980517
sequence_based_template_with_alphafold_4,0.01980517
no_templates_3,0.01969579
structure_temp_dimer_a_4,0.0194407
structure_temp_dimer_3,0.01935534
custom_template_with_alphafold_models_4,0.01887842
no_templates_4,0.01846796
custom_template_with_alphafold_models_3,0.0172192
custom_template_file_4,0.01700456
structure_temp_dimer_a_3,0.01660314
ori_temp_pipeline_with_alphafold_models_3,0.01580653
sequence_based_template_with_alphafold_3,0.01580653
custom_template_file_3,0.01418828
structure_temp_dimer_4,0.01318413
custom_template_file_2,0.01228861
structure_temp_dimer_2,0.01204794
