MODEL,PRED_DOCKQ
model_3_multimer_20220423_663616_tidy,0.65196341
model_3_multimer_20220423_411110_tidy,0.64750046
model_3_multimer_20220423_996398_tidy,0.64417678
model_5_multimer_20220423_996398_tidy,0.64389855
model_1_multimer_20220423_016003_tidy,0.64293414
ranked_4_tidy,0.64293414
model_3_multimer_20220423_477699_tidy,0.64272302
model_1_multimer_20220423_663616_tidy,0.64207661
model_2_multimer_20220423_663616_tidy,0.63722885
model_2_multimer_20220423_477699_tidy,0.63655806
model_2_multimer_20220423_016003_tidy,0.63522482
ranked_3_tidy,0.63522482
model_1_multimer_20220423_477699_tidy,0.63224685
model_1_multimer_20220423_996398_tidy,0.63113207
model_5_multimer_20220423_663616_tidy,0.63108844
model_3_multimer_20220423_016003_tidy,0.63070792
ranked_2_tidy,0.63070792
model_2_multimer_20220423_996398_tidy,0.63011372
model_5_multimer_20220423_411110_tidy,0.62937611
ranked_0_tidy,0.62743014
model_5_multimer_20220423_016003_tidy,0.62743014
model_2_multimer_20220423_411110_tidy,0.62654835
model_5_multimer_20220423_477699_tidy,0.62556529
model_1_multimer_20220423_411110_tidy,0.62444288
model_4_multimer_20220423_663616_tidy,0.62023056
model_4_multimer_20220423_996398_tidy,0.6195156
ranked_1_tidy,0.6136325
model_4_multimer_20220423_016003_tidy,0.6136325
model_4_multimer_20220423_477699_tidy,0.61215675
model_4_multimer_20220423_411110_tidy,0.61012203
