TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
6AL0,model_1_multimer_20220423_840023,0.42388821,0.267
6AL0,ranked_0,0.42388821,0.267
6AL0,ranked_3,0.42387769,0.273
6AL0,model_3_multimer_20220423_840023,0.42387769,0.273
6AL0,model_3_multimer_20220423_476080,0.42364123,0.274
6AL0,model_5_multimer_20220423_005507,0.42358074,0.262
6AL0,ranked_4,0.42335716,0.605
6AL0,model_5_multimer_20220423_840023,0.42335716,0.605
6AL0,model_4_multimer_20220423_476080,0.42333353,0.26
6AL0,model_2_multimer_20220423_005507,0.42327109,0.259
6AL0,model_4_multimer_20220423_005507,0.42315304,0.255
6AL0,model_4_multimer_20220423_266634,0.42313361,0.247
6AL0,model_4_multimer_20220423_965846,0.4231171,0.256
6AL0,model_1_multimer_20220423_005507,0.42306453,0.21
6AL0,model_4_multimer_20220423_840023,0.42304406,0.257
6AL0,ranked_2,0.42304406,0.257
6AL0,model_2_multimer_20220423_266634,0.42281359,0.264
6AL0,model_1_multimer_20220423_266634,0.42275879,0.261
6AL0,model_2_multimer_20220423_476080,0.42258862,0.256
6AL0,model_5_multimer_20220423_476080,0.42243585,0.276
6AL0,model_1_multimer_20220423_476080,0.42241704,0.26
6AL0,model_2_multimer_20220423_840023,0.42240506,0.258
6AL0,ranked_1,0.42240506,0.258
6AL0,model_2_multimer_20220423_965846,0.42237464,0.247
6AL0,model_3_multimer_20220423_005507,0.42229542,0.181
6AL0,model_3_multimer_20220423_266634,0.42218357,0.156
6AL0,model_3_multimer_20220423_965846,0.42209867,0.24
6AL0,model_5_multimer_20220423_965846,0.42204803,0.449
6AL0,model_5_multimer_20220423_266634,0.42189389,0.281
6AL0,model_1_multimer_20220423_965846,0.4218227,0.223
