MODEL,PRED_DOCKQ
ori_temp_pipeline_with_alphafold_models_3,0.79007137
custom_template_with_alphafold_models_3,0.78501874
structure_temp_dimer_a_3,0.78476816
sequence_based_template_with_alphafold_3,0.77519196
pdb_interact_uniref_a3m_4,0.76234472
pdb_interact_uniref_sto_0,0.76180947
structure_temp_dimer_2,0.76121092
string_interact_uniref_a3m_1,0.75950867
pdb_interact_uniprot_sto_3,0.75671977
sequence_based_template_2,0.75176239
string_interact_uniref_sto_1,0.75165147
ori_template_pipeline_1,0.75105745
uniprot_distance_uniprot_sto_0,0.74867642
pdb_interact_uniprot_sto_0,0.74725735
uniprot_distance_uniref_a3m_1,0.74722415
structure_temp_dimer_0,0.74415344
species_interact_uniref_sto_2,0.74260819
default_4,0.73754907
species_interact_uniref_a3m_0,0.73402894
pdb_interact_uniref_sto_1,0.72929186
sequence_based_template_0,0.72750676
uniprot_distance_uniprot_sto_3,0.72229123
species_interact_uniref_a3m_4,0.72065091
string_interact_uniref_sto_0,0.72050363
uniclust_oxmatch_a3m_0,0.71703595
custom_template_file_3,0.71666932
pdb_interact_uniref_a3m_0,0.70866621
string_interact_uniref_a3m_0,0.70781624
custom_template_file_4,0.70767289
sequence_based_template_4,0.70762342
string_interact_uniprot_sto_1,0.70594388
structure_temp_dimer_1,0.7024681
uniprot_distance_uniref_a3m_2,0.70217478
species_interact_uniref_a3m_1,0.69990158
string_interact_uniref_a3m_2,0.69879574
custom_template_file_1,0.69641495
uniprot_distance_uniprot_sto_1,0.69361365
ori_template_pipeline_4,0.69094288
ori_template_pipeline_2,0.6900878
ori_temp_pipeline_with_alphafold_models_2,0.68808979
uniprot_distance_uniref_a3m_0,0.68808079
species_interact_uniref_a3m_2,0.68537587
string_interact_uniref_a3m_3,0.6822468
ori_template_pipeline_3,0.68030781
custom_template_file_0,0.67929351
custom_template_with_alphafold_models_2,0.67895812
uniclust_oxmatch_a3m_3,0.67816097
structure_temp_dimer_a_2,0.67660892
ori_template_pipeline_0,0.67519695
uniprot_distance_uniref_a3m_3,0.67490757
sequence_based_template_with_alphafold_2,0.67284709
string_interact_uniref_sto_4,0.67122197
sequence_based_template_1,0.67055762
uniclust_oxmatch_a3m_1,0.67021638
sequence_based_template_3,0.66363931
species_interact_uniref_a3m_3,0.66202116
pdb_interact_uniprot_sto_1,0.66029549
custom_template_file_2,0.65406168
species_interact_uniprot_sto_0,0.65356159
species_interact_uniprot_sto_2,0.65103489
pdb_interact_uniprot_sto_2,0.64981455
pdb_interact_uniref_a3m_2,0.64761645
uniclust_oxmatch_a3m_2,0.64406383
custom_template_with_alphafold_models_0,0.64209706
ori_temp_pipeline_with_alphafold_models_0,0.6405946
structure_temp_dimer_a_0,0.63948673
sequence_based_template_with_alphafold_0,0.63874519
no_templates_3,0.63384062
pdb_interact_uniref_sto_4,0.63095957
string_interact_uniprot_sto_4,0.62191516
string_interact_uniprot_sto_0,0.6158393
uniprot_distance_uniref_sto_2,0.60708302
string_interact_uniprot_sto_2,0.60028392
string_interact_uniref_sto_2,0.58760172
uniprot_distance_uniprot_sto_2,0.58653361
pdb_interact_uniprot_sto_4,0.58359784
uniprot_distance_uniprot_sto_4,0.58265883
no_templates_2,0.58225107
no_templates_0,0.57981378
pdb_interact_uniref_a3m_3,0.57869852
structure_temp_dimer_4,0.57343286
uniprot_distance_uniref_a3m_4,0.56223869
custom_template_with_alphafold_models_1,0.56221426
ori_temp_pipeline_with_alphafold_models_1,0.56022906
structure_temp_dimer_a_1,0.55986559
sequence_based_template_with_alphafold_1,0.55822051
uniprot_distance_uniref_sto_4,0.5457918
default_2,0.5410409
pdb_interact_uniref_sto_3,0.53952259
species_interact_uniref_sto_1,0.53609371
string_interact_uniref_a3m_4,0.53559071
structure_temp_dimer_3,0.52923155
species_interact_uniprot_sto_4,0.52866024
uniprot_distance_uniref_sto_1,0.51909202
custom_template_with_alphafold_models_4,0.51608688
sequence_based_template_with_alphafold_4,0.51361513
structure_temp_dimer_a_4,0.51141381
ori_temp_pipeline_with_alphafold_models_4,0.51069224
species_interact_uniref_sto_4,0.50276816
default_1,0.50265765
species_interact_uniref_sto_0,0.50236934
no_templates_1,0.49942482
uniprot_distance_uniref_sto_0,0.49189672
species_interact_uniref_sto_3,0.48854485
pdb_interact_uniref_a3m_1,0.48154521
species_interact_uniprot_sto_1,0.48146904
species_interact_uniprot_sto_3,0.47819993
uniclust_oxmatch_a3m_4,0.47564456
pdb_interact_uniref_sto_2,0.46038613
uniprot_distance_uniref_sto_3,0.45444265
default_3,0.4410215
default_0,0.43974191
string_interact_uniref_sto_3,0.40639055
string_interact_uniprot_sto_3,0.39457723
no_templates_4,0.26097211
