Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7D7F hit rate =  1/0/0

7D7F,ori_temp_pipeline_with_alphafold_models_3,0.79007137,0.006
7D7F,custom_template_with_alphafold_models_3,0.78501874,0.006
7D7F,structure_temp_dimer_a_3,0.78476816,0.006
7D7F,sequence_based_template_with_alphafold_3,0.77519196,0.006
7D7F,pdb_interact_uniref_a3m_4,0.76234472,0.474
7D7F,pdb_interact_uniref_sto_0,0.76180947,0.007
7D7F,structure_temp_dimer_2,0.76121092,0.006
7D7F,string_interact_uniref_a3m_1,0.75950867,0.007
7D7F,pdb_interact_uniprot_sto_3,0.75671977,0.006
7D7F,sequence_based_template_2,0.75176239,0.006
