MODEL,PRED_DOCKQ
structure_temp_dimer_3,0.79390526
custom_template_file_0,0.79134685
sequence_based_template_1,0.7908181
sequence_based_template_4,0.78751707
sequence_based_template_0,0.7866078
ori_temp_pipeline_with_alphafold_models_3,0.78565985
structure_temp_dimer_1,0.78521889
sequence_based_template_with_alphafold_3,0.78504598
structure_temp_dimer_4,0.78501481
custom_template_file_4,0.7843948
sequence_based_template_3,0.78370881
custom_template_file_2,0.78119427
structure_temp_dimer_0,0.78054088
structure_temp_dimer_2,0.77978158
structure_temp_dimer_a_3,0.77839452
species_interact_uniprot_sto_2,0.77672744
species_interact_uniref_sto_0,0.77474988
custom_template_file_1,0.7739712
species_interact_uniprot_sto_3,0.77298218
pdb_interact_uniprot_sto_4,0.77285826
ori_template_pipeline_4,0.77261209
custom_template_with_alphafold_models_3,0.77127647
pdb_interact_uniprot_sto_1,0.77082276
uniclust_oxmatch_a3m_0,0.76943129
custom_template_file_3,0.76663375
sequence_based_template_2,0.76557934
species_interact_uniref_sto_2,0.76549339
default_4,0.76438731
ori_template_pipeline_1,0.76386118
structure_temp_dimer_a_2,0.76324803
default_2,0.76273227
species_interact_uniref_sto_4,0.76260406
species_interact_uniprot_sto_0,0.76181811
default_3,0.76147908
sequence_based_template_with_alphafold_1,0.75977534
ori_template_pipeline_2,0.75967503
ori_temp_pipeline_with_alphafold_models_1,0.75874436
structure_temp_dimer_a_1,0.7586723
ori_template_pipeline_3,0.7581684
species_interact_uniref_sto_1,0.75720882
uniclust_oxmatch_a3m_2,0.75707847
default_1,0.75633359
species_interact_uniprot_sto_1,0.75617725
custom_template_with_alphafold_models_2,0.75611055
uniclust_oxmatch_a3m_4,0.75575012
pdb_interact_uniprot_sto_0,0.75568056
custom_template_with_alphafold_models_1,0.75554579
uniclust_oxmatch_a3m_1,0.75518018
default_0,0.75495547
ori_temp_pipeline_with_alphafold_models_2,0.75484234
pdb_interact_uniprot_sto_3,0.75362456
uniclust_oxmatch_a3m_3,0.75261474
sequence_based_template_with_alphafold_2,0.75051546
species_interact_uniref_sto_3,0.74984759
ori_template_pipeline_0,0.74876475
pdb_interact_uniprot_sto_2,0.74749225
species_interact_uniprot_sto_4,0.74748266
structure_temp_dimer_a_0,0.74682677
custom_template_with_alphafold_models_4,0.74556553
custom_template_with_alphafold_models_0,0.74512035
sequence_based_template_with_alphafold_0,0.74479938
structure_temp_dimer_a_4,0.74401569
sequence_based_template_with_alphafold_4,0.74340558
no_templates_0,0.74143994
ori_temp_pipeline_with_alphafold_models_4,0.74132615
ori_temp_pipeline_with_alphafold_models_0,0.74079579
no_templates_3,0.72588426
no_templates_2,0.72551227
no_templates_4,0.6400218
no_templates_1,0.60491681
