MODEL,PRED_DOCKQ
model_5_multimer_20220423_748853_tidy,0.40601289
model_5_multimer_20220423_528879_tidy,0.40597641
model_3_multimer_20220423_662178_tidy,0.40532309
model_4_multimer_20220423_477418_tidy,0.40509769
model_1_multimer_20220423_748853_tidy,0.40505612
model_2_multimer_20220423_477418_tidy,0.4049952
model_1_multimer_20220423_662178_tidy,0.40498528
model_3_multimer_20220423_528879_tidy,0.40495598
model_2_multimer_20220423_528879_tidy,0.40492386
model_1_multimer_20220423_528879_tidy,0.40491635
model_4_multimer_20220423_110354_tidy,0.40489188
ranked_0_tidy,0.40489188
model_2_multimer_20220423_662178_tidy,0.40488183
model_4_multimer_20220423_528879_tidy,0.40482843
ranked_3_tidy,0.40482613
model_2_multimer_20220423_110354_tidy,0.40482613
model_3_multimer_20220423_477418_tidy,0.40481132
model_5_multimer_20220423_477418_tidy,0.40480316
model_2_multimer_20220423_748853_tidy,0.40479895
model_4_multimer_20220423_662178_tidy,0.40476051
model_5_multimer_20220423_662178_tidy,0.4047586
model_3_multimer_20220423_748853_tidy,0.40475711
ranked_1_tidy,0.40471837
model_5_multimer_20220423_110354_tidy,0.40471837
ranked_2_tidy,0.40464523
model_1_multimer_20220423_110354_tidy,0.40464523
model_4_multimer_20220423_748853_tidy,0.40462771
model_1_multimer_20220423_477418_tidy,0.40452939
model_3_multimer_20220423_110354_tidy,0.40443835
ranked_4_tidy,0.40443835
