TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SBG,fold_7sbg_4_model_2,0.36313656,0.645
7SBG,fold_7sbg_4_model_0,0.36238655,0.659
7SBG,fold_7sbg_3_model_0,0.36202052,0.432
7SBG,fold_7sbg_5_model_3,0.36191308,0.635
7SBG,fold_7sbg_2_model_4,0.36189798,0.478
7SBG,fold_7sbg_5_model_0,0.36168438,0.656
7SBG,fold_7sbg_3_model_1,0.36158067,0.431
7SBG,fold_7sbg_5_model_4,0.36155659,0.646
7SBG,fold_7sbg_1_model_2,0.36151469,0.65
7SBG,fold_7sbg_1_model_0,0.36147976,0.416
7SBG,fold_7sbg_4_model_3,0.36137763,0.684
7SBG,fold_7sbg_3_model_2,0.36133,0.414
7SBG,fold_7sbg_2_model_1,0.36127305,0.447
7SBG,fold_7sbg_5_model_1,0.361231,0.684
7SBG,fold_7sbg_5_model_2,0.36114511,0.642
7SBG,fold_7sbg_4_model_1,0.36104229,0.641
7SBG,fold_7sbg_4_model_4,0.36103088,0.662
7SBG,fold_7sbg_3_model_3,0.36094162,0.435
7SBG,fold_7sbg_1_model_3,0.36088422,0.419
7SBG,fold_7sbg_1_model_4,0.36075151,0.433
7SBG,fold_7sbg_2_model_3,0.36060733,0.428
7SBG,fold_7sbg_2_model_0,0.36054942,0.432
7SBG,fold_7sbg_2_model_2,0.36033186,0.431
7SBG,fold_7sbg_1_model_1,0.36028272,0.456
7SBG,fold_7sbg_3_model_4,0.36026624,0.421
