MODEL,PRED_DOCKQ
fold_7sgm_1_model_3,0.38213128
fold_7sgm_1_model_4,0.38210702
fold_7sgm_4_model_2,0.38167414
fold_7sgm_2_model_0,0.38156649
fold_7sgm_2_model_2,0.38132775
fold_7sgm_3_model_3,0.3812921
fold_7sgm_3_model_1,0.38109112
fold_7sgm_2_model_3,0.38087669
fold_7sgm_1_model_1,0.3807475
fold_7sgm_2_model_4,0.38066077
fold_7sgm_2_model_1,0.38050258
fold_7sgm_4_model_0,0.38027683
fold_7sgm_1_model_0,0.38025725
fold_7sgm_1_model_2,0.37982795
fold_7sgm_3_model_4,0.37950957
fold_7sgm_4_model_4,0.37924173
fold_7sgm_4_model_1,0.37913996
fold_7sgm_3_model_0,0.37888378
fold_7sgm_3_model_2,0.37869892
fold_7sgm_5_model_0,0.37773186
fold_7sgm_5_model_2,0.37755808
fold_7sgm_5_model_3,0.37689847
fold_7sgm_5_model_4,0.37678668
fold_7sgm_4_model_3,0.37641519
fold_7sgm_5_model_1,0.37504569
