epoch,step,train_mse,val_loss,val_pearson_corr,val_spearman_corr
154,5269,,0.04265858978033066,0.8395397663116455,0.768225908279419
154,5269,0.03698038309812546,,,
155,5303,,0.050824474543333054,0.8169298768043518,0.7581557035446167
155,5303,0.038476843386888504,,,
156,5337,,0.04223860055208206,0.8409321308135986,0.7603669762611389
156,5337,0.04097490757703781,,,
157,5371,,0.040350642055273056,0.8444819450378418,0.7643666863441467
157,5371,0.03636064752936363,,,
158,5405,,0.042875900864601135,0.8456366062164307,0.7653835415840149
158,5405,0.029919056221842766,,,
159,5439,,0.04520505666732788,0.8259768486022949,0.7645397782325745
159,5439,0.03888954222202301,,,
160,5473,,0.04201808199286461,0.8419713973999023,0.7641629576683044
160,5473,0.03533509373664856,,,
161,5507,,0.0481405071914196,0.8190375566482544,0.7612797021865845
161,5507,0.04069490358233452,,,
162,5541,,0.05257609114050865,0.8093371987342834,0.7548215389251709
162,5541,0.04034127667546272,,,
163,5575,,0.04303855448961258,0.8448580503463745,0.7658824324607849
163,5575,0.03636002540588379,,,
164,5609,,0.051385074853897095,0.8159240484237671,0.7610050439834595
164,5609,0.046959057450294495,,,
165,5643,,0.04194062575697899,0.840196430683136,0.766970157623291
165,5643,0.03381647169589996,,,
166,5677,,0.0562589205801487,0.8141960501670837,0.7625885009765625
166,5677,0.03269375488162041,,,
167,5711,,0.053102169185876846,0.8193528056144714,0.7659264802932739
167,5711,0.03825727105140686,,,
168,5745,,0.04393436387181282,0.8327151536941528,0.7634954452514648
168,5745,0.03978830948472023,,,
169,5779,,0.046664636582136154,0.8193047642707825,0.7612190246582031
169,5779,0.03938914090394974,,,
170,5813,,0.044990748167037964,0.8333130478858948,0.7629378437995911
170,5813,0.038234371691942215,,,
171,5847,,0.04447301849722862,0.8363044857978821,0.7616035342216492
171,5847,0.03292960673570633,,,
172,5881,,0.046772301197052,0.8204808831214905,0.7543335556983948
172,5881,0.03545532375574112,,,
173,5915,,0.06228720769286156,0.7924241423606873,0.7483026385307312
173,5915,0.03346671536564827,,,
174,5949,,0.038916051387786865,0.8494489789009094,0.7682016491889954
174,5949,0.04541100189089775,,,
175,5983,,0.041202474385499954,0.8408424258232117,0.76324063539505
175,5983,0.04177416115999222,,,
176,6017,,0.04362373799085617,0.8335937261581421,0.7665664553642273
176,6017,0.040136128664016724,,,
177,6051,,0.04604979231953621,0.8313351273536682,0.7621004581451416
177,6051,0.03442475572228432,,,
178,6085,,0.04083292558789253,0.8432202935218811,0.7721240520477295
178,6085,0.0349324531853199,,,
179,6119,,0.046576015651226044,0.8197293877601624,0.7627755999565125
179,6119,0.03812273219227791,,,
180,6153,,0.041384659707546234,0.8389328122138977,0.7604889869689941
180,6153,0.03546208143234253,,,
181,6187,,0.041807569563388824,0.837642252445221,0.7597959637641907
181,6187,0.02974884957075119,,,
182,6221,,0.04347596317529678,0.8313458561897278,0.7546273469924927
182,6221,0.026340825483202934,,,
183,6255,,0.0549774169921875,0.8056779503822327,0.7550578713417053
183,6255,0.03881962224841118,,,
184,6289,,0.04349328577518463,0.8318467736244202,0.7561030387878418
184,6289,0.03002648614346981,,,
185,6323,,0.047964923083782196,0.8143448233604431,0.7474435567855835
185,6323,0.03544186055660248,,,
186,6357,,0.04547928646206856,0.8293936252593994,0.7561123967170715
186,6357,0.03763434663414955,,,
187,6391,,0.04929447919130325,0.8071534037590027,0.7350125908851624
187,6391,0.03882337734103203,,,
188,6425,,0.04518298804759979,0.8300633430480957,0.7582240104675293
188,6425,0.03225892409682274,,,
189,6459,,0.04625838249921799,0.8207423090934753,0.7586897015571594
189,6459,0.036454394459724426,,,
190,6493,,0.04409949854016304,0.8281680345535278,0.7597672343254089
190,6493,0.03376287594437599,,,
191,6527,,0.048288390040397644,0.809544563293457,0.7535676956176758
191,6527,0.04006703570485115,,,
192,6561,,0.04442501440644264,0.8263677358627319,0.7527405619621277
192,6561,0.033754490315914154,,,
193,6595,,0.04451294243335724,0.8257764577865601,0.7544740438461304
193,6595,0.030781421810388565,,,
194,6629,,0.04445264860987663,0.8332061767578125,0.7584891319274902
194,6629,0.03259513899683952,,,
195,6663,,0.04795793071389198,0.8279917240142822,0.7565281987190247
195,6663,0.03411291167140007,,,
196,6697,,0.04657257720828056,0.8301587104797363,0.7577865123748779
196,6697,0.037265654653310776,,,
197,6731,,0.04388910531997681,0.8324663043022156,0.7575022578239441
197,6731,0.0359763540327549,,,
198,6765,,0.05011004954576492,0.8229401707649231,0.7562688589096069
198,6765,0.029635297134518623,,,
199,6799,,0.04367874562740326,0.8299781084060669,0.7568380236625671
199,6799,0.031336329877376556,,,
200,6833,,0.043806832283735275,0.8304514288902283,0.7576772570610046
200,6833,0.034714967012405396,,,
201,6867,,0.04650166258215904,0.825329065322876,0.76011723279953
201,6867,0.03811711072921753,,,
202,6901,,0.04385676234960556,0.8328960537910461,0.7584073543548584
202,6901,0.03589789941906929,,,
203,6935,,0.046024978160858154,0.8264098763465881,0.7584820985794067
203,6935,0.040456291288137436,,,
204,6969,,0.04514959827065468,0.8280267119407654,0.75846928358078
204,6969,0.03708508983254433,,,
205,7003,,0.04250944405794144,0.835732102394104,0.7597786784172058
205,7003,0.032728198915719986,,,
206,7037,,0.044258687645196915,0.8321856260299683,0.7597231268882751
206,7037,0.028427785262465477,,,
207,7071,,0.04207344353199005,0.836979329586029,0.7592805027961731
207,7071,0.03169913589954376,,,
208,7105,,0.042294736951589584,0.8376486301422119,0.7600022554397583
208,7105,0.03100001811981201,,,
209,7139,,0.0423441082239151,0.838082492351532,0.7604838609695435
209,7139,0.033646345138549805,,,
210,7173,,0.04181458801031113,0.8380193710327148,0.7590281963348389
210,7173,0.03533120080828667,,,
211,7207,,0.04334235563874245,0.839637041091919,0.7616284489631653
211,7207,0.032249368727207184,,,
212,7241,,0.050126440823078156,0.8219814896583557,0.7579379081726074
212,7241,0.029289964586496353,,,
213,7275,,0.04627285152673721,0.8287924528121948,0.7592990398406982
213,7275,0.032112471759319305,,,
214,7309,,0.042653489857912064,0.8342100381851196,0.7603618502616882
214,7309,0.03528979420661926,,,
215,7310,,0.038916051387786865,0.8494489789009094,0.7682016491889954
