MODEL,PRED_DOCKQ
fold_8f8x_5_model_4,0.45375669
fold_8f8x_1_model_4,0.450831
fold_8f8x_1_model_0,0.44833764
fold_8f8x_3_model_1,0.4477967
fold_8f8x_1_model_1,0.44724894
fold_8f8x_4_model_3,0.44685709
fold_8f8x_4_model_0,0.44680083
fold_8f8x_2_model_0,0.44670829
fold_8f8x_2_model_4,0.44658262
fold_8f8x_5_model_3,0.44656438
fold_8f8x_2_model_2,0.4463717
fold_8f8x_1_model_3,0.44599569
fold_8f8x_4_model_4,0.44587708
fold_8f8x_4_model_2,0.44534218
fold_8f8x_3_model_3,0.44532752
fold_8f8x_4_model_1,0.44518682
fold_8f8x_1_model_2,0.44501117
fold_8f8x_5_model_2,0.44451195
fold_8f8x_3_model_2,0.44432533
fold_8f8x_2_model_3,0.44336361
fold_8f8x_3_model_4,0.44273201
fold_8f8x_2_model_1,0.4424136
fold_8f8x_5_model_0,0.440837
fold_8f8x_3_model_0,0.44072491
fold_8f8x_5_model_1,0.4401249
