TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7YQZ,fold_7yqz_4_model_1,0.43708077,0.426
7YQZ,fold_7yqz_1_model_1,0.30568522,0.463
7YQZ,fold_7yqz_3_model_0,0.26261953,0.431
7YQZ,fold_7yqz_3_model_3,0.26230103,0.464
7YQZ,fold_7yqz_1_model_4,0.24751301,0.393
7YQZ,fold_7yqz_4_model_4,0.2217835,0.457
7YQZ,fold_7yqz_5_model_0,0.20120426,0.411
7YQZ,fold_7yqz_4_model_3,0.16212572,0.453
7YQZ,fold_7yqz_2_model_3,0.1591489,0.449
7YQZ,fold_7yqz_3_model_2,0.14306346,0.426
7YQZ,fold_7yqz_5_model_4,0.14183274,0.447
7YQZ,fold_7yqz_3_model_1,0.13885589,0.451
7YQZ,fold_7yqz_2_model_2,0.1371049,0.413
7YQZ,fold_7yqz_2_model_0,0.12422924,0.452
7YQZ,fold_7yqz_1_model_0,0.11440257,0.42
7YQZ,fold_7yqz_5_model_1,0.11367141,0.466
7YQZ,fold_7yqz_5_model_3,0.11148474,0.472
7YQZ,fold_7yqz_2_model_1,0.08960549,0.458
7YQZ,fold_7yqz_4_model_0,0.08144588,0.437
7YQZ,fold_7yqz_1_model_3,0.06779193,0.413
7YQZ,fold_7yqz_5_model_2,0.06544011,0.446
7YQZ,fold_7yqz_2_model_4,0.06386068,0.458
7YQZ,fold_7yqz_1_model_2,0.05830703,0.449
7YQZ,fold_7yqz_3_model_4,0.05581327,0.4
7YQZ,fold_7yqz_4_model_2,0.05522075,0.46
