epoch,step,train_mse,tuning_rank_regret,tuning_rank_spearman,val_loss,val_pearson_corr,val_rank_regret,val_rank_spearman,val_spearman_corr
68,1586,,0.0696813315153122,0.013003246858716011,0.08484288305044174,0.6359202265739441,0.03609996661543846,0.3333333432674408,0.6230937838554382
68,1586,0.08262787014245987,,,,,,,
69,1609,,0.05592452734708786,0.09082791954278946,0.0755535140633583,0.6868951320648193,0.03174496442079544,0.4444444477558136,0.6519169211387634
69,1609,0.06506654620170593,,,,,,,
70,1632,,0.07515116780996323,0.046304114162921906,0.09000415354967117,0.6295976638793945,0.03826449066400528,0.1111111119389534,0.6366921067237854
70,1632,0.0758003294467926,,,,,,,
71,1655,,0.08908949047327042,0.05599566921591759,0.09546525776386261,0.6411319971084595,0.034090809524059296,0.2777777910232544,0.6415546536445618
71,1655,0.07538332045078278,,,,,,,
72,1678,,0.069928839802742,0.16667748987674713,0.08784627169370651,0.6394863724708557,0.034090809524059296,0.3333333432674408,0.6273526549339294
72,1678,0.09141087532043457,,,,,,,
73,1701,,0.11944086104631424,0.06523268669843674,0.07966742664575577,0.666313648223877,0.034090809524059296,0.3888888955116272,0.6318798661231995
73,1701,0.07616529613733292,,,,,,,
74,1724,,0.1252680867910385,0.06003246828913689,0.08561648428440094,0.6486692428588867,0.034090809524059296,0.3333333432674408,0.6280233860015869
74,1724,0.08310377597808838,,,,,,,
75,1747,,0.10120780766010284,0.014664501883089542,0.07703649997711182,0.6724944114685059,0.034090809524059296,0.3333333432674408,0.6204780340194702
75,1747,0.08007204532623291,,,,,,,
76,1770,,0.10775436460971832,-0.013079004362225533,0.09306692332029343,0.6228473782539368,0.034090809524059296,0.2777777910232544,0.6407833695411682
76,1770,0.07911130040884018,,,,,,,
77,1793,,0.11216708272695541,0.06767857074737549,0.07885520160198212,0.6779953241348267,0.03174496442079544,0.5,0.6562429070472717
77,1793,0.07588677108287811,,,,,,,
78,1816,,0.11012542992830276,0.11807900667190552,0.11601431667804718,0.5958990454673767,0.035918645560741425,0.0555555559694767,0.6402468085289001
78,1816,0.07945261150598526,,,,,,,
79,1839,,0.11919520050287247,0.11485930532217026,0.09831570088863373,0.6016089916229248,0.03174496442079544,0.4444444477558136,0.6444386839866638
79,1839,0.08479426056146622,,,,,,,
80,1862,,0.09660142660140991,0.07265692949295044,0.07885033637285233,0.6710264682769775,0.034090809524059296,0.2222222238779068,0.6475406289100647
80,1862,0.07363251596689224,,,,,,,
