Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7X7O hit rate =  10/10/0

7X7O,fold_7x7o_2_model_1,0.40515649,0.789
7X7O,fold_7x7o_4_model_4,0.40495589,0.798
7X7O,fold_7x7o_1_model_2,0.40493417,0.792
7X7O,fold_7x7o_2_model_3,0.40487075,0.79
7X7O,fold_7x7o_2_model_0,0.40484348,0.766
7X7O,fold_7x7o_1_model_1,0.40477261,0.797
7X7O,fold_7x7o_5_model_2,0.40474477,0.798
7X7O,fold_7x7o_5_model_3,0.40470442,0.792
7X7O,fold_7x7o_4_model_3,0.40465572,0.784
7X7O,fold_7x7o_1_model_0,0.40465459,0.797
