TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7VNG,fold_7vng_5_model_2,0.12620188,0.428
7VNG,fold_7vng_5_model_4,0.10881398,0.607
7VNG,fold_7vng_3_model_0,0.10752466,0.669
7VNG,fold_7vng_5_model_0,0.10016964,0.451
7VNG,fold_7vng_2_model_2,0.09531671,0.765
7VNG,fold_7vng_2_model_1,0.09421031,0.759
7VNG,fold_7vng_5_model_3,0.09212522,0.343
7VNG,fold_7vng_3_model_4,0.09159359,0.747
7VNG,fold_7vng_4_model_0,0.09118485,0.434
7VNG,fold_7vng_4_model_3,0.09095868,0.475
7VNG,fold_7vng_2_model_4,0.08980708,0.573
7VNG,fold_7vng_4_model_2,0.08593352,0.425
7VNG,fold_7vng_4_model_4,0.08087214,0.363
7VNG,fold_7vng_4_model_1,0.0797566,0.437
7VNG,fold_7vng_5_model_1,0.07772504,0.35
7VNG,fold_7vng_2_model_0,0.06184895,0.696
7VNG,fold_7vng_1_model_2,0.05984801,0.728
7VNG,fold_7vng_1_model_1,0.05957375,0.752
7VNG,fold_7vng_1_model_4,0.05540885,0.767
7VNG,fold_7vng_3_model_1,0.050438,0.692
7VNG,fold_7vng_3_model_2,0.04786025,0.64
7VNG,fold_7vng_1_model_0,0.04494404,0.663
7VNG,fold_7vng_3_model_3,0.04464433,0.756
7VNG,fold_7vng_1_model_3,0.04312378,0.761
7VNG,fold_7vng_2_model_3,0.04269992,0.767
